run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
6,50048884,2,16,0.0,0.021500000000000102
6,50048884,2,16,0.1,0.04015000000000064
6,50048884,2,16,0.3,0.06530000000000097
6,50048884,2,16,0.5,0.07305000000000011
6,50048884,1,64,0.0,0.04295000000000072
6,50048884,1,64,0.1,0.06900000000000056
6,50048884,1,64,0.3,0.10784999999999628
6,50048884,1,64,0.5,0.12149999999999478
6,50048884,2,4,0.0,0.021500000000000102
6,50048884,2,4,0.1,0.03225000000000041
6,50048884,2,4,0.3,0.04280000000000071
6,50048884,2,4,0.5,0.04630000000000081
6,50048884,4,16,0.0,0.021500000000000102
6,50048884,4,16,0.1,0.03050000000000036
6,50048884,4,16,0.3,0.04050000000000065
6,50048884,4,16,0.5,0.06420000000000109
6,50048884,4,32,0.0,0.021500000000000102
6,50048884,4,32,0.1,0.03855000000000059
6,50048884,4,32,0.3,0.04645000000000082
6,50048884,4,32,0.5,0.05780000000000114
6,50048884,1,16,0.0,0.021500000000000102
6,50048884,1,16,0.1,0.06900000000000056
6,50048884,1,16,0.3,0.10784999999999628
6,50048884,1,16,0.5,0.11749999999999522
6,50048884,1,32,0.0,0.04295000000000072
