run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
9,80064214,8,16,268435456,0.3,0.04510000000000078,0.029650000000000336,0.005853333333333432,0.0008755886908563611,0.006800000000000195,0.006800000000000195,30
9,80064214,8,16,268435456,0.5,0.05120000000000095,0.034150000000000465,0.006590000000000122,0.0010278942876904766,0.008450000000000242,0.008435500000000241,30
10,90064215,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
10,90064215,1,16,268435456,0.3,0.08834999999999843,0.10649999999999643,0.011234999999999851,0.002939051717816246,0.01679999999999815,0.016770999999998152,30
10,90064215,1,16,268435456,0.5,0.09449999999999775,0.09914999999999724,0.012033333333333096,0.002851675920499227,0.01734999999999809,0.017335499999998092,30
10,90064215,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
8,70064213,2,16,268435456,0.3,0.057850000000001144,0.0913999999999981,0.007516666666666814,0.0012531515825665396,0.010600000000000304,0.010527500000000302,30
8,70064213,2,16,268435456,0.5,0.05945000000000119,0.0967499999999975,0.007725000000000153,0.0011988709966742768,0.010650000000000305,0.010519500000000301,30
8,70064213,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
8,70064213,4,16,268435456,0.3,0.05145000000000096,0.046000000000000804,0.006663333333333454,0.001050629440964917,0.00875000000000025,0.00872100000000025,30
8,70064213,4,16,268435456,0.5,0.05255000000000099,0.047450000000000846,0.00681833333333346,0.001072806547747014,0.008649999999999965,0.008649999999999965,30
8,70064213,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
8,70064213,8,16,268435456,0.3,0.05005000000000092,0.034200000000000466,0.00646833333333345,0.0009008776584839452,0.00735000000000016,0.00735000000000016,30
8,70064213,8,16,268435456,0.5,0.04840000000000087,0.04450000000000076,0.006303333333333446,0.0010971883257774192,0.007650000000000219,0.007650000000000219,30
10,90064215,2,16,268435456,0.3,0.06785000000000069,0.07385000000000003,0.008798333333333451,0.001761934700517999,0.011650000000000334,0.011606500000000332,30
10,90064215,2,16,268435456,0.5,0.07310000000000011,0.057850000000001144,0.009371666666666723,0.0018718388166602223,0.013700000000000392,0.013642000000000392,30
10,90064215,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
10,90064215,4,16,268435456,0.3,0.057550000000001135,0.0424500000000007,0.0075350000000001475,0.0014003065140651958,0.0104500000000003,0.010363000000000297,30
10,90064215,4,16,268435456,0.5,0.065000000000001,0.05070000000000094,0.008613333333333473,0.0019147642732782189,0.011450000000000328,0.011276000000000324,30
10,90064215,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
10,90064215,8,16,268435456,0.3,0.05465000000000105,0.03675000000000054,0.007080000000000134,0.0013153326575433488,0.00975000000000028,0.00941650000000027,30
10,90064215,8,16,268435456,0.5,0.05535000000000107,0.04525000000000078,0.007186666666666804,0.0010184083442095332,0.008600000000000246,0.008585500000000246,30
11,100064216,4,16,268435456,0.5,0.05455000000000105,0.05395000000000103,0.007223333333333472,0.0010556777707025947,0.008999999999999973,0.008999999999999973,30
11,100064216,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
11,100064216,8,16,268435456,0.3,0.04680000000000083,0.038700000000000595,0.006060000000000104,0.0008806626293119493,0.0070000000000002005,0.006985500000000138,30
11,100064216,8,16,268435456,0.5,0.05110000000000095,0.03475000000000048,0.006670000000000124,0.0014232943007918975,0.009850000000000234,0.009850000000000234,30
12,110064217,1,16,268435456,0.0,0.041850000000000685,0.021500000000000102,0.00537833333333342,0.0007470702034540782,0.006750000000000193,0.006750000000000193,30
12,110064217,1,16,268435456,0.3,0.07539999999999986,0.07240000000000019,0.009586666666666698,0.0023635401884086844,0.013500000000000387,0.013471000000000385,30
