run,k,completion_time_s
809,1,0.13099999999999373
809,2,0.09399999999999781
809,4,0.09364999999999785
809,8,0.06745000000000073
806,1,0.11829999999999513
806,2,0.10924999999999613
806,4,0.0714000000000003
806,8,0.0494500000000009
807,1,0.14834999999999182
807,2,0.1277499999999941
807,4,0.06600000000000089
807,8,0.04195000000000069
810,1,0.1448499999999922
810,2,0.08189999999999914
810,4,0.0695500000000005
810,8,0.05070000000000094
811,1,0.1221999999999947
811,2,0.0803999999999993
811,4,0.07125000000000031
811,8,0.04455000000000076
812,1,0.16914999999998953
812,2,0.09644999999999754
812,4,0.05915000000000118
812,8,0.0459500000000008
813,1,0.11254999999999576
813,2,0.07340000000000008
813,4,0.06145000000000125
813,8,0.04165000000000068
814,1,0.10939999999999611
814,2,0.0695500000000005
814,4,0.05810000000000115
814,8,0.040450000000000645
815,1,0.13384999999999342
815,2,0.07689999999999969
815,4,0.0641500000000011
815,8,0.04805000000000086
816,1,0.1447999999999922
816,2,0.1095499999999961
816,4,0.060350000000001215
816,8,0.05555000000000108
817,1,0.14294999999999242
817,2,0.06895000000000057
817,4,0.06565000000000093
817,8,0.043200000000000724
818,1,0.12284999999999463
818,2,0.09874999999999728
818,4,0.052300000000000985
818,8,0.03955000000000062
819,1,0.14339999999999237
819,2,0.08034999999999931
819,4,0.08869999999999839
819,8,0.05430000000000104
820,1,0.12879999999999397
820,2,0.07489999999999991
820,4,0.05065000000000094
820,8,0.042150000000000694
821,1,0.12204999999999472
821,2,0.09299999999999792
821,4,0.06225000000000127
821,8,0.04020000000000064
822,1,0.16644999999998983
822,2,0.0840499999999989
822,4,0.07220000000000021
822,8,0.057200000000001125
823,1,0.12529999999999436
823,2,0.07744999999999963
823,4,0.052850000000001
823,8,0.04030000000000064
824,1,0.1502999999999916
824,2,0.09729999999999744
824,4,0.05765000000000114
824,8,0.05135000000000096
825,1,0.13899999999999285
825,2,0.07904999999999945
825,4,0.09024999999999822
825,8,0.05115000000000095
826,1,0.13199999999999362
826,2,0.10934999999999612
826,4,0.06190000000000126
826,8,0.046750000000000826
827,1,0.13719999999999305
827,2,0.08054999999999929
827,4,0.06530000000000097
827,8,0.041800000000000684
828,1,0.13894999999999286
828,2,0.09809999999999736
828,4,0.06270000000000125
828,8,0.04415000000000075
829,1,0.1131499999999957
829,2,0.09169999999999806
829,4,0.06445000000000106
829,8,0.054750000000001055
832,1,0.10979999999999607
832,2,0.09669999999999751
832,4,0.06025000000000121
832,8,0.041500000000000675
833,1,0.13204999999999362
833,2,0.10239999999999688
833,4,0.05450000000000105
833,8,0.04120000000000067
830,1,0.17714999999998865
830,2,0.11094999999999594
830,4,0.06625000000000086
830,8,0.04410000000000075
831,1,0.13784999999999298
831,2,0.09714999999999746
831,4,0.0668500000000008
831,8,0.05380000000000103
834,1,0.1394499999999928
834,2,0.10894999999999616
834,4,0.08299999999999902
834,8,0.048850000000000886
835,1,0.1239999999999945
835,2,0.08819999999999845
835,4,0.06450000000000106
835,8,0.041800000000000684
836,1,0.14424999999999227
836,2,0.07579999999999981
836,4,0.05880000000000117
836,8,0.048150000000000866
837,1,0.15374999999999123
837,2,0.07699999999999968
837,4,0.06085000000000123
837,8,0.05115000000000095
840,1,0.11644999999999534
840,2,0.08689999999999859
840,4,0.06260000000000127
840,8,0.04335000000000073
841,1,0.11339999999999567
841,2,0.08489999999999881
841,4,0.04645000000000082
841,8,0.03965000000000062
838,1,0.15189999999999143
838,2,0.11104999999999593
838,4,0.06390000000000112
838,8,0.05850000000000116
839,1,0.1757999999999888
839,2,0.10784999999999628
839,4,0.06055000000000122
839,8,0.04760000000000085
842,1,0.1538999999999912
842,2,0.0849499999999988
842,4,0.06390000000000112
842,8,0.05435000000000104
843,1,0.14284999999999243
843,2,0.09534999999999766
843,4,0.07115000000000032
843,8,0.056550000000001106
846,1,0.12149999999999478
846,2,0.08794999999999847
846,4,0.05065000000000094
846,8,0.04900000000000089
847,1,0.12889999999999396
847,2,0.08709999999999857
847,4,0.05600000000000109
847,8,0.046400000000000816
848,1,0.12189999999999473
848,2,0.09809999999999736
848,4,0.058900000000001174
848,8,0.04995000000000092
849,1,0.13829999999999293
849,2,0.07809999999999956
849,4,0.05875000000000117
849,8,0.04055000000000065
844,1,0.1311999999999937
844,2,0.08384999999999893
844,4,0.05800000000000115
844,8,0.06375000000000114
845,1,0.1603499999999905
845,2,0.11324999999999569
845,4,0.08819999999999845
845,8,0.0492500000000009
850,1,0.128449999999994
850,2,0.07834999999999953
850,4,0.06040000000000122
850,8,0.05145000000000096
851,1,0.13799999999999296
851,2,0.0904499999999982
851,4,0.06900000000000056
851,8,0.05035000000000093
852,1,0.1431999999999924
852,2,0.10249999999999687
852,4,0.07215000000000021
852,8,0.049500000000000904
853,1,0.13444999999999335
853,2,0.09534999999999766
853,4,0.06270000000000125
853,8,0.045300000000000784
854,1,0.12369999999999454
854,2,0.09814999999999735
854,4,0.06370000000000114
854,8,0.04965000000000091
855,1,0.15249999999999136
855,2,0.08624999999999866
855,4,0.0704500000000004
855,8,0.04195000000000069
856,1,0.11789999999999518
856,2,0.0677000000000007
856,4,0.04650000000000082
856,8,0.044600000000000764
857,1,0.13899999999999285
857,2,0.0958499999999976
857,4,0.06025000000000121
857,8,0.043600000000000735
860,1,0.1203999999999949
860,2,0.07874999999999949
860,4,0.05385000000000103
860,8,0.046700000000000824
861,1,0.13329999999999348
861,2,0.07340000000000008
861,4,0.05530000000000107
861,8,0.042550000000000705
858,1,0.14154999999999257
858,2,0.09259999999999796
858,4,0.06990000000000046
858,8,0.045350000000000786
859,1,0.11904999999999505
859,2,0.08264999999999906
859,4,0.058200000000001154
859,8,0.04680000000000083
862,1,0.14379999999999232
862,2,0.1049999999999966
862,4,0.06480000000000102
862,8,0.04550000000000079
863,1,0.14444999999999225
863,2,0.12744999999999412
863,4,0.06010000000000121
863,8,0.05040000000000093
864,1,0.13839999999999292
864,2,0.09189999999999804
864,4,0.06895000000000057
864,8,0.04620000000000081
865,1,0.12824999999999404
865,2,0.08419999999999889
865,4,0.07649999999999973
865,8,0.042500000000000704
866,1,0.12009999999999493
866,2,0.09089999999999815
866,4,0.05800000000000115
866,8,0.04020000000000064
867,1,0.1357499999999932
867,2,0.1039999999999967
867,4,0.06365000000000115
867,8,0.04650000000000082
868,1,0.1266499999999942
868,2,0.09919999999999723
868,4,0.06120000000000124
868,8,0.049900000000000916
869,1,0.1476499999999919
869,2,0.08929999999999833
869,4,0.06380000000000113
869,8,0.042200000000000695
870,1,0.1394499999999928
870,2,0.08054999999999929
870,4,0.0714000000000003
870,8,0.05050000000000093
871,1,0.11609999999999537
871,2,0.09374999999999784
871,4,0.07185000000000025
871,8,0.06460000000000105
874,1,0.1077499999999963
874,2,0.07979999999999937
874,4,0.05330000000000101
874,8,0.04190000000000069
875,1,0.13104999999999373
875,2,0.09459999999999774
875,4,0.06970000000000048
875,8,0.041800000000000684
872,1,0.1484499999999918
872,2,0.08424999999999888
872,4,0.054400000000001045
872,8,0.04830000000000087
873,1,0.13169999999999366
873,2,0.08449999999999885
873,4,0.06820000000000065
873,8,0.05360000000000102
876,1,0.14474999999999222
876,2,0.11024999999999602
876,4,0.06025000000000121
876,8,0.04625000000000081
877,1,0.12104999999999483
877,2,0.08694999999999858
877,4,0.0750499999999999
877,8,0.04485000000000077
878,1,0.11974999999999497
878,2,0.07649999999999973
878,4,0.06420000000000109
878,8,0.0458500000000008
879,1,0.13194999999999363
879,2,0.08654999999999863
879,4,0.058550000000001164
879,8,0.0457500000000008
880,1,0.11799999999999516
880,2,0.10199999999999693
880,4,0.06905000000000056
880,8,0.05495000000000106
881,1,0.1420999999999925
881,2,0.07489999999999991
881,4,0.05670000000000111
881,8,0.057850000000001144
884,1,0.13014999999999383
884,2,0.08334999999999898
884,4,0.052900000000001
884,8,0.04870000000000088
885,1,0.12999999999999384
885,2,0.10974999999999607
885,4,0.0723000000000002
885,8,0.049550000000000906
882,1,0.14704999999999196
882,2,0.11914999999999504
882,4,0.07669999999999971
882,8,0.05065000000000094
883,1,0.13539999999999325
883,2,0.07035000000000041
883,4,0.07345000000000007
883,8,0.05065000000000094
888,1,0.11614999999999537
888,2,0.09664999999999752
888,4,0.07035000000000041
888,8,0.052000000000000976
889,1,0.14089999999999264
889,2,0.0931999999999979
889,4,0.05850000000000116
889,8,0.049900000000000916
886,1,0.1449999999999922
886,2,0.1303499999999938
886,4,0.07579999999999981
886,8,0.06180000000000126
887,1,0.15599999999999098
887,2,0.0858499999999987
887,4,0.0758499999999998
887,8,0.04340000000000073
892,1,0.12734999999999413
892,2,0.07984999999999937
892,4,0.06475000000000103
892,8,0.04310000000000072
893,1,0.1349499999999933
893,2,0.08384999999999893
893,4,0.07115000000000032
893,8,0.04770000000000085
890,1,0.1848999999999878
890,2,0.07694999999999969
890,4,0.06160000000000125
890,8,0.052300000000000985
891,1,0.13919999999999283
891,2,0.08969999999999828
891,4,0.09204999999999802
891,8,0.05845000000000116
894,1,0.1431999999999924
894,2,0.12509999999999438
894,4,0.07065000000000038
894,8,0.05220000000000098
895,1,0.13334999999999347
895,2,0.07574999999999982
895,4,0.05915000000000118
895,8,0.04700000000000083
896,1,0.13474999999999332
896,2,0.13089999999999374
896,4,0.06305000000000122
896,8,0.0493500000000009
897,1,0.15069999999999156
897,2,0.09729999999999744
897,4,0.0598500000000012
897,8,0.049500000000000904
900,1,0.13749999999999302
900,2,0.07799999999999957
900,4,0.07265000000000016
900,8,0.056200000000001096
901,1,0.12214999999999471
901,2,0.07424999999999998
901,4,0.05150000000000096
901,8,0.04455000000000076
898,1,0.1403999999999927
898,2,0.10239999999999688
898,4,0.07375000000000004
898,8,0.06020000000000121
899,1,0.14289999999999242
899,2,0.10154999999999698
899,4,0.06940000000000052
899,8,0.04440000000000076
904,1,0.12209999999999471
904,2,0.0767999999999997
904,4,0.05885000000000117
904,8,0.04440000000000076
905,1,0.1303499999999938
905,2,0.07884999999999948
905,4,0.06465000000000104
905,8,0.057500000000001134
902,1,0.1329999999999935
902,2,0.08159999999999917
902,4,0.07115000000000032
902,8,0.06285000000000124
903,1,0.12094999999999484
903,2,0.09114999999999812
903,4,0.054450000000001046
903,8,0.04345000000000073
906,1,0.11534999999999546
906,2,0.09444999999999776
906,4,0.06895000000000057
906,8,0.04265000000000071
907,1,0.13254999999999356
907,2,0.08269999999999905
907,4,0.05575000000000108
907,8,0.04205000000000069
908,1,0.13414999999999339
908,2,0.07834999999999953
908,4,0.052000000000000976
908,8,0.04855000000000088
909,1,0.15199999999999142
909,2,0.11384999999999562
909,4,0.08089999999999925
909,8,0.06480000000000102
910,1,0.1312999999999937
910,2,0.09269999999999795
910,4,0.05875000000000117
910,8,0.04735000000000084
911,1,0.1330499999999935
911,2,0.1030999999999968
911,4,0.05385000000000103
911,8,0.043200000000000724
912,1,0.1484999999999918
912,2,0.08714999999999856
912,4,0.058600000000001165
912,8,0.045000000000000775
913,1,0.13254999999999356
913,2,0.08634999999999865
913,4,0.0641000000000011
913,8,0.04655000000000082
914,1,0.1357499999999932
914,2,0.09694999999999748
914,4,0.05145000000000096
914,8,0.05415000000000104
915,1,0.15144999999999148
915,2,0.09009999999999824
915,4,0.06880000000000058
915,8,0.047450000000000846
916,1,0.16369999999999013
916,2,0.08374999999999894
916,4,0.060700000000001225
916,8,0.05345000000000102
917,1,0.12394999999999451
917,2,0.08109999999999923
917,4,0.07604999999999978
917,8,0.05080000000000094
918,1,0.11889999999999507
918,2,0.08474999999999883
918,4,0.07405
918,8,0.04855000000000088
919,1,0.12264999999999465
919,2,0.07724999999999965
919,4,0.059650000000001195
919,8,0.04975000000000091
920,1,0.14559999999999212
920,2,0.09104999999999813
920,4,0.0599000000000012
920,8,0.04800000000000086
921,1,0.16279999999999023
921,2,0.10469999999999663
921,4,0.06310000000000121
921,8,0.05135000000000096
922,1,0.12704999999999417
922,2,0.11019999999999602
922,4,0.06115000000000124
922,8,0.04905000000000089
923,1,0.10909999999999614
923,2,0.07649999999999973
923,4,0.06745000000000073
923,8,0.036900000000000543
924,1,0.10599999999999649
924,2,0.08219999999999911
924,4,0.06395000000000112
924,8,0.04545000000000079
925,1,0.16369999999999013
925,2,0.09939999999999721
925,4,0.06260000000000127
925,8,0.04700000000000083
926,1,0.12634999999999424
926,2,0.07839999999999953
926,4,0.06095000000000123
926,8,0.0704000000000004
927,1,0.15179999999999144
927,2,0.10939999999999611
927,4,0.07729999999999965
927,8,0.06180000000000126
928,1,0.1339999999999934
928,2,0.10489999999999661
928,4,0.055500000000001076
928,8,0.04655000000000082
929,1,0.13364999999999344
929,2,0.07484999999999992
929,4,0.05520000000000107
929,8,0.04615000000000081
930,1,0.12304999999999461
930,2,0.08179999999999915
930,4,0.05140000000000096
930,8,0.04340000000000073
931,1,0.13699999999999307
931,2,0.09244999999999798
931,4,0.07519999999999988
931,8,0.058900000000001174
932,1,0.11444999999999556
932,2,0.09734999999999744
932,4,0.059950000000001204
932,8,0.04175000000000068
933,1,0.14439999999999226
933,2,0.08359999999999895
933,4,0.07260000000000016
933,8,0.054100000000001036
934,1,0.12889999999999396
934,2,0.13289999999999352
934,4,0.06855000000000061
934,8,0.05525000000000107
935,1,0.12519999999999437
935,2,0.08819999999999845
935,4,0.07255000000000017
935,8,0.043550000000000734
936,1,0.11849999999999511
936,2,0.09284999999999793
936,4,0.07295000000000013
936,8,0.050550000000000934
937,1,0.19634999999998654
937,2,0.09824999999999734
937,4,0.07330000000000009
937,8,0.05325000000000101
938,1,0.1095499999999961
938,2,0.07624999999999976
938,4,0.06400000000000111
938,8,0.03790000000000057
939,1,0.14079999999999265
939,2,0.10824999999999624
939,4,0.06640000000000085
939,8,0.043200000000000724
940,1,0.16414999999999008
940,2,0.10489999999999661
940,4,0.05210000000000098
940,8,0.04155000000000068
941,1,0.137749999999993
941,2,0.07020000000000043
941,4,0.047450000000000846
941,8,0.039450000000000617
944,1,0.12329999999999458
944,2,0.10434999999999667
944,4,0.07190000000000024
944,8,0.05420000000000104
945,1,0.14879999999999177
945,2,0.08474999999999883
945,4,0.051950000000000975
945,8,0.0423000000000007
942,1,0.15199999999999142
942,2,0.12639999999999424
942,4,0.06385000000000113
942,8,0.04100000000000066
943,1,0.14964999999999168
943,2,0.13239999999999358
943,4,0.08439999999999886
943,8,0.058600000000001165
946,1,0.16054999999999048
946,2,0.10364999999999674
946,4,0.07474999999999993
946,8,0.04685000000000083
947,1,0.10264999999999685
947,2,0.07544999999999985
947,4,0.052300000000000985
947,8,0.043250000000000725
948,1,0.13284999999999353
948,2,0.10089999999999705
948,4,0.07509999999999989
948,8,0.04070000000000065
949,1,0.12609999999999427
949,2,0.07794999999999958
949,4,0.06540000000000096
949,8,0.04135000000000067
950,1,0.12889999999999396
950,2,0.08649999999999863
950,4,0.060300000000001214
950,8,0.049900000000000916
951,1,0.13734999999999303
951,2,0.08539999999999875
951,4,0.07245000000000018
951,8,0.05435000000000104
952,1,0.15554999999999103
952,2,0.07335000000000008
952,4,0.0659000000000009
952,8,0.04560000000000079
953,1,0.15649999999999092
953,2,0.07889999999999947
953,4,0.08079999999999926
953,8,0.04420000000000075
954,1,0.1350499999999933
954,2,0.09189999999999804
954,4,0.08064999999999928
954,8,0.0422500000000007
955,1,0.11799999999999516
955,2,0.09069999999999817
955,4,0.05700000000000112
955,8,0.044250000000000754
956,1,0.1447999999999922
956,2,0.07020000000000043
956,4,0.052850000000001
956,8,0.04515000000000078
957,1,0.12009999999999493
957,2,0.07649999999999973
957,4,0.059000000000001177
957,8,0.056850000000001115
960,1,0.12709999999999416
960,2,0.08094999999999924
960,4,0.07539999999999986
960,8,0.04800000000000086
961,1,0.1259499999999943
961,2,0.0723000000000002
961,4,0.05530000000000107
961,8,0.043950000000000745
958,1,0.17609999999998877
958,2,0.13779999999999298
958,4,0.09534999999999766
958,8,0.05325000000000101
959,1,0.13249999999999357
959,2,0.07869999999999949
959,4,0.06420000000000109
959,8,0.05210000000000098
968,1,0.13424999999999337
968,2,0.0759499999999998
968,4,0.055100000000001065
968,8,0.044650000000000765
969,1,0.10899999999999616
969,2,0.08694999999999858
969,4,0.05875000000000117
969,8,0.044300000000000755
962,1,0.20709999999998535
962,2,0.09449999999999775
962,4,0.06430000000000108
962,8,0.05110000000000095
963,1,0.12484999999999441
963,2,0.10324999999999679
963,4,0.07519999999999988
963,8,0.058200000000001154
966,1,0.1329999999999935
966,2,0.07904999999999945
966,4,0.052800000000001
966,8,0.04060000000000065
967,1,0.1529999999999913
967,2,0.13199999999999362
967,4,0.08604999999999868
967,8,0.06425000000000108
964,1,0.1421999999999925
964,2,0.092299999999998
964,4,0.06650000000000084
964,8,0.04310000000000072
965,1,0.19729999999998643
965,2,0.10669999999999641
965,4,0.06510000000000099
965,8,0.04645000000000082
970,1,0.12694999999999418
970,2,0.09264999999999796
970,4,0.05805000000000115
970,8,0.0459000000000008
971,1,0.15379999999999122
971,2,0.10534999999999656
971,4,0.06395000000000112
971,8,0.045300000000000784
972,1,0.12054999999999488
972,2,0.08689999999999859
972,4,0.06675000000000081
972,8,0.04490000000000077
973,1,0.15249999999999136
973,2,0.09324999999999789
973,4,0.07579999999999981
973,8,0.052000000000000976
974,1,0.13159999999999367
974,2,0.08419999999999889
974,4,0.0632000000000012
974,8,0.04900000000000089
975,1,0.12449999999999445
975,2,0.07754999999999962
975,4,0.0704000000000004
975,8,0.044600000000000764
976,1,0.13569999999999321
976,2,0.08784999999999848
976,4,0.06365000000000115
976,8,0.05175000000000097
977,1,0.1322999999999936
977,2,0.08599999999999869
977,4,0.0494500000000009
977,8,0.040100000000000635
978,1,0.12199999999999472
978,2,0.07669999999999971
978,4,0.04870000000000088
978,8,0.040400000000000644
979,1,0.1340499999999934
979,2,0.0795999999999994
979,4,0.06535000000000096
979,8,0.05250000000000099
980,1,0.1422999999999925
980,2,0.08734999999999854
980,4,0.07105000000000034
980,8,0.04855000000000088
981,1,0.1576999999999908
981,2,0.09214999999999801
981,4,0.0563000000000011
981,8,0.04050000000000065
982,1,0.12609999999999427
982,2,0.10329999999999678
982,4,0.08289999999999903
982,8,0.04725000000000084
983,1,0.146699999999992
983,2,0.09024999999999822
983,4,0.06485000000000102
983,8,0.045650000000000794
986,1,0.13359999999999345
986,2,0.07405
986,4,0.049850000000000914
986,8,0.038700000000000595
987,1,0.14699999999999197
987,2,0.09114999999999812
987,4,0.05505000000000106
987,8,0.053350000000001015
984,1,0.13179999999999364
984,2,0.08159999999999917
984,4,0.07894999999999947
984,8,0.04620000000000081
985,1,0.11689999999999529
985,2,0.09019999999999823
985,4,0.06840000000000063
985,8,0.04420000000000075
988,1,0.1775499999999886
988,2,0.1267499999999942
988,4,0.06725000000000075
988,8,0.042150000000000694
989,1,0.12354999999999455
989,2,0.06600000000000089
989,4,0.056850000000001115
989,8,0.04660000000000082
990,1,0.12749999999999412
990,2,0.12259999999999466
990,4,0.06520000000000098
990,8,0.05120000000000095
991,1,0.15724999999999084
991,2,0.09984999999999716
991,4,0.06455000000000105
991,8,0.04270000000000071
992,1,0.1267499999999942
992,2,0.07699999999999968
992,4,0.06975000000000048
992,8,0.045350000000000786
993,1,0.1411999999999926
993,2,0.10824999999999624
993,4,0.07759999999999961
993,8,0.058300000000001156
994,1,0.14539999999999215
994,2,0.07609999999999978
994,4,0.056550000000001106
994,8,0.050600000000000936
995,1,0.1240499999999945
995,2,0.08924999999999833
995,4,0.06555000000000094
995,8,0.04795000000000086
996,1,0.13729999999999304
996,2,0.08109999999999923
996,4,0.06520000000000098
996,8,0.05075000000000094
997,1,0.13279999999999353
997,2,0.09634999999999755
997,4,0.05505000000000106
997,8,0.04305000000000072
998,1,0.1293999999999939
998,2,0.10329999999999678
998,4,0.07115000000000032
998,8,0.047400000000000844
999,1,0.1240499999999945
999,2,0.09489999999999771
999,4,0.05780000000000114
999,8,0.04470000000000077
