fabric,P,seed,k,t_sim,opt_time,equal_split_gap,Bstar_Bps,top_used,max_top_contention
3tier_nb,64,82,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,449,3
3tier_nb,64,82,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,762,4
3tier_os2,64,82,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,124,2
3tier_os2,64,82,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,241,2
3tier_os2,64,82,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,449,3
3tier_os2,64,82,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,762,4
3tier_os4,64,82,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,124,2
3tier_os4,64,82,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,241,2
3tier_os4,64,82,4,0.01614999999999995,0.009911462990769232,0.6294264545043258,6770833333.333333,449,3
3tier_os4,64,82,8,0.010749999999999963,0.007809031447272728,0.3766111806034993,8593750000.0,762,4
2tier,64,82,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,97,4
2tier,64,82,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,167,5
2tier,64,82,4,0.009399999999999971,0.007320966981818182,0.28398338953653557,9166666666.666666,221,7
2tier,64,82,8,0.008099999999999979,0.006672971787570622,0.21385197747837092,10056818181.81818,245,12
3tier_nb,16,86,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,26,1
3tier_nb,16,86,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,52,1
3tier_nb,16,86,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,98,2
3tier_nb,16,86,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,185,3
3tier_os2,16,86,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,26,1
3tier_os2,16,86,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,52,1
3tier_os2,16,86,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,98,2
3tier_os2,16,86,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,185,3
3tier_os4,16,86,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,26,1
3tier_os4,16,86,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,52,1
3tier_os4,16,86,4,0.010749999999999963,0.008589934592,0.25146470963954504,7812500000.0,98,2
3tier_os4,16,86,8,0.008099999999999979,0.005856773585454545,0.38301402330398204,11458333333.333334,185,3
2tier,16,86,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,24,2
2tier,16,86,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,43,3
2tier,16,86,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,69,4
2tier,16,86,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,119,5
3tier_nb,64,86,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,115,2
3tier_nb,64,86,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,225,2
3tier_nb,64,86,4,0.006749999999999987,0.0067108864,0.0058283805847147985,10000000000.0,426,3
3tier_nb,64,86,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,753,4
3tier_os2,64,86,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,115,2
3tier_os2,64,86,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,225,2
3tier_os2,64,86,4,0.008099999999999979,0.0067108864,0.20699405670165705,10000000000.0,426,3
3tier_os2,64,86,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,753,4
3tier_os4,64,86,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,115,2
3tier_os4,64,86,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,225,2
3tier_os4,64,86,4,0.01614999999999995,0.01171354717090909,0.3787454615036603,5729166666.666667,426,3
3tier_os4,64,86,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,753,4
2tier,64,86,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,89,3
2tier,64,86,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,156,4
2tier,64,86,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,214,6
2tier,64,86,8,0.007399999999999983,0.006471868528219179,0.14341012456200053,10369318181.81818,239,11
3tier_nb,16,83,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,31,2
3tier_nb,16,83,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,2
3tier_nb,16,83,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,120,2
3tier_nb,16,83,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_os2,16,83,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,31,2
3tier_os2,16,83,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,2
3tier_os2,16,83,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,120,2
3tier_os2,16,83,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_os4,16,83,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,31,2
3tier_os4,16,83,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,60,2
3tier_os4,16,83,4,0.010749999999999963,0.008589934592,0.25146470963954504,7812500000.0,120,2
3tier_os4,16,83,8,0.008099999999999979,0.006135667565714287,0.320149749517437,10937499999.999998,229,3
2tier,16,83,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
2tier,16,83,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,53,2
2tier,16,83,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,89,3
2tier,16,83,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,117,7
3tier_nb,64,83,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,116,2
3tier_nb,64,83,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,219,2
3tier_nb,64,83,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,412,3
3tier_nb,64,83,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,735,4
3tier_os2,64,83,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,116,2
3tier_os2,64,83,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,219,2
3tier_os2,64,83,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,412,3
3tier_os2,64,83,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,735,4
3tier_os4,64,83,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,116,2
3tier_os4,64,83,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,219,2
3tier_os4,64,83,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,412,3
3tier_os4,64,83,8,0.010749999999999963,0.007809031447272728,0.3766111806034993,8593750000.0,735,4
2tier,64,83,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,88,4
2tier,64,83,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,150,5
2tier,64,83,4,0.010749999999999963,0.008589934592,0.25146470963954504,7812500000.0,213,8
2tier,64,83,8,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,247,12
3tier_nb,16,84,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
3tier_nb,16,84,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,59,3
3tier_nb,16,84,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,121,3
3tier_nb,16,84,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,234,3
3tier_os2,16,84,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,29,2
3tier_os2,16,84,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,59,3
3tier_os2,16,84,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,121,3
3tier_os2,16,84,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,234,3
3tier_os4,16,84,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,29,2
3tier_os4,16,84,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,59,3
3tier_os4,16,84,4,0.01614999999999995,0.008589934592,0.8801074475049913,7812500000.0,121,3
3tier_os4,16,84,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,234,3
2tier,16,84,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
2tier,16,84,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,54,2
2tier,16,84,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,88,4
2tier,16,84,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,124,7
3tier_nb,64,84,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,111,2
3tier_nb,64,84,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,217,3
3tier_nb,64,84,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,414,4
3tier_nb,64,84,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,712,5
3tier_os2,64,84,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,111,2
3tier_os2,64,84,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,217,3
3tier_os2,64,84,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,414,4
3tier_os2,64,84,8,0.006749999999999987,0.005506368328205128,0.22585333883762115,12187500000.0,712,5
3tier_os4,64,84,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,111,2
3tier_os4,64,84,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,217,3
3tier_os4,64,84,4,0.021500000000000102,0.01227133513142857,0.7520505934953774,5468750000.0,414,4
3tier_os4,64,84,8,0.013449999999999946,0.007079616421978021,0.8998204420010176,9479166666.666668,712,5
2tier,64,84,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,106,3
2tier,64,84,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,162,5
2tier,64,84,4,0.009399999999999971,0.007911781861052632,0.1881015130451711,8482142857.142857,214,7
2tier,64,84,8,0.008099999999999979,0.006573929534693879,0.23213976621627475,10208333333.333332,251,12
3tier_nb,16,89,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,89,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,58,2
3tier_nb,16,89,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,115,2
3tier_nb,16,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,225,2
3tier_os2,16,89,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,89,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,58,2
3tier_os2,16,89,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,115,2
3tier_os2,16,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,225,2
3tier_os4,16,89,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,89,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,58,2
3tier_os4,16,89,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,115,2
3tier_os4,16,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,225,2
2tier,16,89,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,2
2tier,16,89,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,55,2
2tier,16,89,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,94,4
2tier,16,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,131,5
3tier_nb,64,89,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,113,2
3tier_nb,64,89,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,211,3
3tier_nb,64,89,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,406,3
3tier_nb,64,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,725,4
3tier_os2,64,89,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,113,2
3tier_os2,64,89,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,211,3
3tier_os2,64,89,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,406,3
3tier_os2,64,89,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,725,4
3tier_os4,64,89,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,113,2
3tier_os4,64,89,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,211,3
3tier_os4,64,89,4,0.01614999999999995,0.011713547170909092,0.3787454615036603,5729166666.666666,406,3
3tier_os4,64,89,8,0.010749999999999963,0.0067815273094736835,0.5851886322100903,9895833333.333334,725,4
2tier,64,89,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,104,3
2tier,64,89,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,169,5
2tier,64,89,4,0.012099999999999955,0.01073741824,0.12690031528472479,6250000000.0,220,9
2tier,64,89,8,0.009399999999999971,0.007332870993170732,0.28189900091715825,9151785714.285713,252,14
3tier_nb,16,88,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,88,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_nb,16,88,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,124,2
3tier_nb,16,88,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,242,3
3tier_os2,16,88,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,88,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_os2,16,88,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,124,2
3tier_os2,16,88,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,242,3
3tier_os4,16,88,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,88,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,64,1
3tier_os4,16,88,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,124,2
3tier_os4,16,88,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,242,3
2tier,16,88,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
2tier,16,88,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,2
2tier,16,88,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,96,3
2tier,16,88,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,135,5
3tier_nb,64,88,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,120,2
3tier_nb,64,88,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,230,3
3tier_nb,64,88,4,0.006749999999999987,0.006316128376470588,0.0686926543712596,10625000000.0,428,3
3tier_nb,64,88,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,763,4
3tier_os2,64,88,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,120,2
3tier_os2,64,88,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,230,3
3tier_os2,64,88,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,428,3
3tier_os2,64,88,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,763,4
3tier_os4,64,88,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,120,2
3tier_os4,64,88,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,230,3
3tier_os4,64,88,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,428,3
3tier_os4,64,88,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,763,4
2tier,64,88,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,95,3
2tier,64,88,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,149,4
2tier,64,88,4,0.009399999999999971,0.007911781861052632,0.1881015130451711,8482142857.142858,210,7
2tier,64,88,8,0.008749999999999975,0.007067667702278481,0.23803217250566866,9495192307.692308,239,13
3tier_nb,16,85,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,85,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_nb,16,85,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,116,2
3tier_nb,16,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,226,2
3tier_os2,16,85,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,85,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_os2,16,85,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,116,2
3tier_os2,16,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,226,2
3tier_os4,16,85,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,85,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,1
3tier_os4,16,85,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,116,2
3tier_os4,16,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,226,2
2tier,16,85,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
2tier,16,85,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,52,3
2tier,16,85,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,85,4
2tier,16,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,124,6
3tier_nb,64,85,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,118,2
3tier_nb,64,85,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,231,3
3tier_nb,64,85,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,440,3
3tier_nb,64,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,782,4
3tier_os2,64,85,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,118,2
3tier_os2,64,85,2,0.01614999999999995,0.012884901888,0.25340496500332743,5208333333.333333,231,3
3tier_os2,64,85,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,440,3
3tier_os2,64,85,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,782,4
3tier_os4,64,85,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,118,2
3tier_os4,64,85,2,0.03225000000000041,0.025769803776,0.251464709639565,2604166666.6666665,231,3
3tier_os4,64,85,4,0.01614999999999995,0.011713547170909092,0.3787454615036603,5729166666.666666,440,3
3tier_os4,64,85,8,0.010749999999999963,0.006781527309473685,0.5851886322100899,9895833333.333332,782,4
2tier,64,85,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,93,3
2tier,64,85,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,155,5
2tier,64,85,4,0.009399999999999971,0.007643585865762713,0.2297892854327208,8779761904.761904,208,7
2tier,64,85,8,0.009399999999999971,0.006593151550877193,0.4257218156542053,10178571428.571428,247,14
3tier_nb,16,87,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,87,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,63,2
3tier_nb,16,87,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,125,2
3tier_nb,16,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,2
3tier_os2,16,87,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,87,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,63,2
3tier_os2,16,87,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,125,2
3tier_os2,16,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,2
3tier_os4,16,87,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,87,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,63,2
3tier_os4,16,87,4,0.010749999999999963,0.006135667565714285,0.752050593495363,10937500000.0,125,2
3tier_os4,16,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,2
2tier,16,87,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,31,2
2tier,16,87,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,53,2
2tier,16,87,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,90,4
2tier,16,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,125,8
3tier_nb,64,87,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,120,2
3tier_nb,64,87,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,225,2
3tier_nb,64,87,4,0.006749999999999987,0.006316128376470588,0.0686926543712596,10625000000.0,426,3
3tier_nb,64,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,741,4
3tier_os2,64,87,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,120,2
3tier_os2,64,87,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,225,2
3tier_os2,64,87,4,0.008099999999999979,0.006573929534693879,0.23213976621627475,10208333333.333332,426,3
3tier_os2,64,87,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,741,4
3tier_os4,64,87,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,120,2
3tier_os4,64,87,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,225,2
3tier_os4,64,87,4,0.01614999999999995,0.012884901888,0.25340496500332743,5208333333.333333,426,3
3tier_os4,64,87,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,741,4
2tier,64,87,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,107,3
2tier,64,87,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,165,6
2tier,64,87,4,0.012099999999999955,0.00920350134857143,0.31471703449884547,7291666666.666666,208,9
2tier,64,87,8,0.006749999999999987,0.006135667565714285,0.100124791264532,10937500000.0,250,10
3tier_nb,16,91,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
3tier_nb,16,91,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,53,2
3tier_nb,16,91,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,103,2
3tier_nb,16,91,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,197,3
3tier_os2,16,91,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,1
3tier_os2,16,91,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,53,2
3tier_os2,16,91,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,103,2
3tier_os2,16,91,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,197,3
3tier_os4,16,91,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,28,1
3tier_os4,16,91,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,53,2
3tier_os4,16,91,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,103,2
3tier_os4,16,91,8,0.008099999999999979,0.006135667565714287,0.320149749517437,10937499999.999998,197,3
2tier,16,91,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,27,2
2tier,16,91,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,51,2
2tier,16,91,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,86,3
2tier,16,91,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,124,7
3tier_nb,64,91,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,105,2
3tier_nb,64,91,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,202,2
3tier_nb,64,91,4,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,382,4
3tier_nb,64,91,8,0.006049999999999991,0.0056845155388235286,0.06429474221335374,11805555555.555557,708,6
3tier_os2,64,91,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,105,2
3tier_os2,64,91,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,202,2
3tier_os2,64,91,4,0.010749999999999963,0.006442450944,0.6686196128527264,10416666666.666666,382,4
3tier_os2,64,91,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,708,6
3tier_os4,64,91,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,105,2
3tier_os4,64,91,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,202,2
3tier_os4,64,91,4,0.021500000000000102,0.012884901888,0.6686196128527402,5208333333.333333,382,4
3tier_os4,64,91,8,0.01614999999999995,0.007158278826666666,1.2561289370059896,9375000000.0,708,6
2tier,64,91,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,103,3
2tier,64,91,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,161,4
2tier,64,91,4,0.010749999999999963,0.009336885426086957,0.15134753286838132,7187500000.0,218,8
2tier,64,91,8,0.007399999999999983,0.005980334209620254,0.2373890389095623,11221590909.090908,247,11
3tier_nb,16,90,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,90,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_nb,16,90,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,127,2
3tier_nb,16,90,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,3
3tier_os2,16,90,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,90,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_os2,16,90,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,127,2
3tier_os2,16,90,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,3
3tier_os4,16,90,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,90,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,64,1
3tier_os4,16,90,4,0.010749999999999963,0.006135667565714285,0.752050593495363,10937500000.0,127,2
3tier_os4,16,90,8,0.008099999999999979,0.005856773585454545,0.38301402330398204,11458333333.333334,232,3
2tier,16,90,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
