run,k,affected_fraction,completion_time_s
45,4,0.0,0.021500000000000102
45,8,0.0,0.021500000000000102
46,1,0.0,0.021500000000000102
46,2,0.0,0.021500000000000102
46,4,0.0,0.021500000000000102
46,8,0.0,0.021500000000000102
47,1,0.0,0.021500000000000102
47,2,0.0,0.021500000000000102
47,4,0.0,0.021500000000000102
47,8,0.0,0.022050000000000118
48,1,0.0,0.021500000000000102
48,2,0.0,0.021500000000000102
48,4,0.0,0.021500000000000102
48,8,0.0,0.021500000000000102
49,1,0.0,0.04295000000000072
49,2,0.0,0.021500000000000102
49,4,0.0,0.021500000000000102
49,8,0.0,0.021500000000000102
50,1,0.0,0.04295000000000072
50,2,0.0,0.021500000000000102
50,4,0.0,0.021500000000000102
50,8,0.0,0.021500000000000102
51,1,0.0,0.021500000000000102
51,2,0.0,0.021500000000000102
51,4,0.0,0.021500000000000102
51,8,0.0,0.021500000000000102
52,1,0.0,0.021500000000000102
52,2,0.0,0.021500000000000102
52,4,0.0,0.021500000000000102
52,8,0.0,0.021500000000000102
53,1,0.0,0.021500000000000102
53,2,0.0,0.021500000000000102
53,4,0.0,0.021500000000000102
53,8,0.0,0.021500000000000102
54,1,0.0,0.021500000000000102
54,2,0.0,0.021500000000000102
54,4,0.0,0.021500000000000102
54,8,0.0,0.021500000000000102
55,1,0.0,0.021500000000000102
55,2,0.0,0.021500000000000102
55,4,0.0,0.021500000000000102
55,8,0.0,0.021500000000000102
56,1,0.0,0.021500000000000102
56,2,0.0,0.021500000000000102
56,4,0.0,0.021500000000000102
56,8,0.0,0.021500000000000102
57,1,0.0,0.021500000000000102
57,2,0.0,0.021500000000000102
57,4,0.0,0.021500000000000102
57,8,0.0,0.021500000000000102
58,1,0.0,0.021500000000000102
58,2,0.0,0.021500000000000102
58,4,0.0,0.021500000000000102
58,8,0.0,0.021500000000000102
59,1,0.0,0.04295000000000072
59,2,0.0,0.021500000000000102
59,4,0.0,0.021500000000000102
59,8,0.0,0.021950000000000115
60,1,0.0,0.021500000000000102
60,2,0.0,0.021500000000000102
60,4,0.0,0.021500000000000102
60,8,0.0,0.021500000000000102
61,1,0.0,0.021500000000000102
61,2,0.0,0.021500000000000102
61,4,0.0,0.021500000000000102
61,8,0.0,0.021500000000000102
62,1,0.0,0.021500000000000102
62,2,0.0,0.021500000000000102
62,4,0.0,0.021500000000000102
62,8,0.0,0.021500000000000102
63,1,0.0,0.021500000000000102
63,2,0.0,0.021500000000000102
63,4,0.0,0.021500000000000102
63,8,0.0,0.021500000000000102
64,1,0.0,0.021500000000000102
64,2,0.0,0.021500000000000102
64,4,0.0,0.021500000000000102
64,8,0.0,0.021500000000000102
65,1,0.0,0.021500000000000102
65,2,0.0,0.03225000000000041
65,4,0.0,0.021500000000000102
65,8,0.0,0.021500000000000102
66,1,0.0,0.04295000000000072
66,2,0.0,0.021500000000000102
66,4,0.0,0.021500000000000102
66,8,0.0,0.021500000000000102
67,1,0.0,0.021500000000000102
67,2,0.0,0.021500000000000102
