pair_id,arm_id,sample_id,family,runner,policy,placement_policy,fabric,ring_size,k,affected_fraction,congestion_model,arrival_rate_fps,frozen_method,legacy_time_s,maxmin_time_s,maxmin_over_legacy,maxmin_delta_pct,campaign_use
a110_controller_p64_af00_static_k4__s048,controller_p64_af00_static_k4,48,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s049,controller_p64_af00_static_k4,49,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s050,controller_p64_af00_static_k4,50,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s051,controller_p64_af00_static_k4,51,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s052,controller_p64_af00_static_k4,52,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s053,controller_p64_af00_static_k4,53,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s054,controller_p64_af00_static_k4,54,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.03225000000000041,0.03225000000000041,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s055,controller_p64_af00_static_k4,55,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s056,controller_p64_af00_static_k4,56,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s057,controller_p64_af00_static_k4,57,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s058,controller_p64_af00_static_k4,58,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s059,controller_p64_af00_static_k4,59,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s060,controller_p64_af00_static_k4,60,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s061,controller_p64_af00_static_k4,61,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s062,controller_p64_af00_static_k4,62,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s063,controller_p64_af00_static_k4,63,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s064,controller_p64_af00_static_k4,64,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s065,controller_p64_af00_static_k4,65,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s066,controller_p64_af00_static_k4,66,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s067,controller_p64_af00_static_k4,67,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s068,controller_p64_af00_static_k4,68,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s069,controller_p64_af00_static_k4,69,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s070,controller_p64_af00_static_k4,70,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s071,controller_p64_af00_static_k4,71,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.03225000000000041,0.03225000000000041,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s072,controller_p64_af00_static_k4,72,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s073,controller_p64_af00_static_k4,73,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s074,controller_p64_af00_static_k4,74,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s075,controller_p64_af00_static_k4,75,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s076,controller_p64_af00_static_k4,76,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s077,controller_p64_af00_static_k4,77,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s078,controller_p64_af00_static_k4,78,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s079,controller_p64_af00_static_k4,79,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s080,controller_p64_af00_static_k4,80,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s081,controller_p64_af00_static_k4,81,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s082,controller_p64_af00_static_k4,82,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s083,controller_p64_af00_static_k4,83,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s084,controller_p64_af00_static_k4,84,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s085,controller_p64_af00_static_k4,85,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s086,controller_p64_af00_static_k4,86,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s087,controller_p64_af00_static_k4,87,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s088,controller_p64_af00_static_k4,88,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s089,controller_p64_af00_static_k4,89,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s090,controller_p64_af00_static_k4,90,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s091,controller_p64_af00_static_k4,91,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s092,controller_p64_af00_static_k4,92,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s093,controller_p64_af00_static_k4,93,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s094,controller_p64_af00_static_k4,94,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s095,controller_p64_af00_static_k4,95,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s096,controller_p64_af00_static_k4,96,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s097,controller_p64_af00_static_k4,97,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s098,controller_p64_af00_static_k4,98,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a110_controller_p64_af00_static_k4__s099,controller_p64_af00_static_k4,99,controller,simple,equal,,3tier_nb,64,4,0.0,,,static(k=4),0.026850000000000256,0.026850000000000256,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s000,controller_p64_af00_adaptive,0,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s001,controller_p64_af00_adaptive,1,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02700000000000026,0.02700000000000026,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s002,controller_p64_af00_adaptive,2,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03270000000000042,0.03270000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s003,controller_p64_af00_adaptive,3,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s004,controller_p64_af00_adaptive,4,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s005,controller_p64_af00_adaptive,5,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s006,controller_p64_af00_adaptive,6,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.029000000000000317,0.029000000000000317,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s007,controller_p64_af00_adaptive,7,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s008,controller_p64_af00_adaptive,8,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03290000000000043,0.03150000000000039,0.9574468085106377,-4.255319148936232,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s009,controller_p64_af00_adaptive,9,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03430000000000047,0.03390000000000046,0.9883381924198249,-1.1661807580175099,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s010,controller_p64_af00_adaptive,10,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s011,controller_p64_af00_adaptive,11,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03260000000000042,0.03260000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s012,controller_p64_af00_adaptive,12,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s013,controller_p64_af00_adaptive,13,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.021500000000000102,0.021500000000000102,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s014,controller_p64_af00_adaptive,14,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s015,controller_p64_af00_adaptive,15,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03260000000000042,0.03260000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s016,controller_p64_af00_adaptive,16,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s017,controller_p64_af00_adaptive,17,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.033100000000000435,0.032800000000000426,0.9909365558912385,-0.9063444108761476,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s018,controller_p64_af00_adaptive,18,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s019,controller_p64_af00_adaptive,19,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02700000000000026,0.02700000000000026,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s020,controller_p64_af00_adaptive,20,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s021,controller_p64_af00_adaptive,21,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03015000000000035,0.9934102141680394,-0.6589785831960571,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s022,controller_p64_af00_adaptive,22,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s023,controller_p64_af00_adaptive,23,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03260000000000042,0.03260000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s024,controller_p64_af00_adaptive,24,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s025,controller_p64_af00_adaptive,25,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03475000000000048,0.03475000000000048,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s026,controller_p64_af00_adaptive,26,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s027,controller_p64_af00_adaptive,27,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s028,controller_p64_af00_adaptive,28,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s029,controller_p64_af00_adaptive,29,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03160000000000039,0.03145000000000039,0.995253164556962,-0.4746835443038,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s030,controller_p64_af00_adaptive,30,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03290000000000043,0.030650000000000364,0.931610942249239,-6.838905775076098,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s031,controller_p64_af00_adaptive,31,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s032,controller_p64_af00_adaptive,32,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03055000000000036,0.03010000000000035,0.9852700490998361,-1.4729950900163935,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s033,controller_p64_af00_adaptive,33,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s034,controller_p64_af00_adaptive,34,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s035,controller_p64_af00_adaptive,35,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02700000000000026,0.02700000000000026,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s036,controller_p64_af00_adaptive,36,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s037,controller_p64_af00_adaptive,37,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03430000000000047,0.03400000000000046,0.9912536443148686,-0.874635568513138,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s038,controller_p64_af00_adaptive,38,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03015000000000035,0.9934102141680394,-0.6589785831960571,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s039,controller_p64_af00_adaptive,39,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s040,controller_p64_af00_adaptive,40,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03260000000000042,0.03260000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s041,controller_p64_af00_adaptive,41,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s042,controller_p64_af00_adaptive,42,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s043,controller_p64_af00_adaptive,43,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s044,controller_p64_af00_adaptive,44,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.04200000000000069,0.0422500000000007,1.005952380952381,0.5952380952380931,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s045,controller_p64_af00_adaptive,45,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s046,controller_p64_af00_adaptive,46,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s047,controller_p64_af00_adaptive,47,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03425000000000047,0.03395000000000046,0.9912408759124086,-0.8759124087591386,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s048,controller_p64_af00_adaptive,48,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s049,controller_p64_af00_adaptive,49,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s050,controller_p64_af00_adaptive,50,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s051,controller_p64_af00_adaptive,51,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s052,controller_p64_af00_adaptive,52,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03150000000000039,0.030050000000000347,0.9539682539682532,-4.603174603174676,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s053,controller_p64_af00_adaptive,53,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s054,controller_p64_af00_adaptive,54,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03250000000000042,0.032450000000000416,0.9984615384615384,-0.15384615384615996,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s055,controller_p64_af00_adaptive,55,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03430000000000047,0.03390000000000046,0.9883381924198249,-1.1661807580175099,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s056,controller_p64_af00_adaptive,56,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03155000000000039,0.03160000000000039,1.0015847860538827,0.15847860538826808,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s057,controller_p64_af00_adaptive,57,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03260000000000042,0.03260000000000042,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s058,controller_p64_af00_adaptive,58,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03010000000000035,0.9917627677100492,-0.8237232289950769,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s059,controller_p64_af00_adaptive,59,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03050000000000036,0.030300000000000354,0.9934426229508195,-0.6557377049180468,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s060,controller_p64_af00_adaptive,60,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s061,controller_p64_af00_adaptive,61,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02700000000000026,0.02700000000000026,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s062,controller_p64_af00_adaptive,62,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s063,controller_p64_af00_adaptive,63,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.03165000000000039,0.031700000000000395,1.0015797788309637,0.15797788309637184,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s064,controller_p64_af00_adaptive,64,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02950000000000033,0.029000000000000317,0.9830508474576268,-1.694915254237317,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s065,controller_p64_af00_adaptive,65,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s066,controller_p64_af00_adaptive,66,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.029000000000000317,0.029000000000000317,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s067,controller_p64_af00_adaptive,67,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030350000000000356,0.03015000000000035,0.9934102141680394,-0.6589785831960571,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s068,controller_p64_af00_adaptive,68,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s069,controller_p64_af00_adaptive,69,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.032400000000000415,0.031750000000000396,0.979938271604938,-2.006172839506204,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s070,controller_p64_af00_adaptive,70,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.02665000000000025,0.02665000000000025,1.0,0.0,paired_n100_revalidation
a111_controller_p64_af00_adaptive__s071,controller_p64_af00_adaptive,71,controller,adaptive,adaptive,,3tier_nb,64,1,0.0,,,adaptive,0.030750000000000367,0.02945000000000033,0.9577235772357716,-4.227642276422838,paired_n100_revalidation
