policy,seed,k,t
spread,198,8,0.11689999999999529
spread,199,1,0.34884999999996974
spread,199,8,0.11709999999999526
spread,192,1,0.5325499999999496
spread,192,8,0.11644999999999534
spread,193,1,0.5718499999999452
spread,193,8,0.16369999999999013
spread,194,1,0.5339499999999494
spread,194,8,0.1230999999999946
spread,195,1,0.5525999999999474
spread,195,8,0.12454999999999444
spread,200,1,0.5795499999999444
spread,200,8,0.17139999999998928
spread,201,1,0.31804999999997313
spread,201,8,0.1438999999999923
spread,202,1,0.39599999999996455
spread,202,8,0.12539999999999435
spread,203,1,0.38799999999996543
spread,203,8,0.09339999999999787
spread,204,1,0.5093999999999521
spread,204,8,0.110349999999996
spread,205,1,0.5048499999999526
spread,205,8,0.12784999999999408
spread,206,1,0.3247499999999724
spread,206,8,0.11979999999999497
spread,207,1,0.3111999999999739
spread,207,8,0.1348499999999933
spread,212,1,0.5597999999999466
spread,212,8,0.08999999999999825
spread,213,1,0.4092999999999631
spread,213,8,0.10139999999999699
spread,214,1,0.34244999999997044
spread,214,8,0.10509999999999659
spread,215,1,0.3347499999999713
spread,215,8,0.1520999999999914
spread,216,1,0.30899999999997413
spread,216,8,0.12634999999999424
spread,217,1,0.35594999999996896
spread,217,8,0.2184499999999841
spread,218,1,0.33054999999997176
spread,218,8,0.11819999999999514
spread,219,1,0.6079999999999413
spread,219,8,0.12374999999999453
spread,208,1,0.3265999999999722
spread,208,8,0.11699999999999527
spread,209,1,0.5593499999999466
spread,209,8,0.12139999999999479
spread,210,1,0.5806999999999443
spread,210,8,0.12149999999999478
spread,211,1,0.5706999999999454
spread,211,8,0.11689999999999529
spread,224,1,0.382949999999966
spread,224,8,0.1249499999999944
spread,225,1,0.5664999999999458
spread,225,8,0.12604999999999428
spread,226,1,0.34349999999997033
spread,226,8,0.1249999999999944
spread,227,1,0.3816499999999661
spread,227,8,0.10149999999999698
spread,236,1,0.3309499999999717
spread,236,8,0.09279999999999794
spread,237,1,0.32069999999997284
spread,237,8,0.1259499999999943
spread,238,1,0.3563499999999689
spread,238,8,0.10124999999999701
spread,239,1,0.32419999999997245
spread,239,8,0.1086499999999962
spread,220,1,0.6247999999999394
spread,220,8,0.21224999999998478
spread,221,1,0.38609999999996564
spread,221,8,0.12174999999999475
spread,222,1,0.33699999999997104
spread,222,8,0.09474999999999772
spread,223,1,0.33149999999997165
spread,223,8,0.11139999999999589
spread,232,1,0.537849999999949
spread,232,8,0.10709999999999636
spread,233,1,0.32804999999997203
spread,233,8,0.11959999999999499
spread,234,1,0.3291499999999719
spread,234,8,0.1511499999999915
spread,235,1,0.30164999999997494
spread,235,8,0.11659999999999532
spread,244,1,0.34139999999997056
spread,244,8,0.11784999999999518
spread,245,1,0.49504999999995364
spread,245,8,0.1113499999999959
spread,246,1,0.3620499999999683
spread,246,8,0.10879999999999618
spread,247,1,0.34244999999997044
spread,247,8,0.12424999999999448
spread,228,1,0.3129999999999737
spread,228,8,0.09504999999999769
spread,229,1,0.5152999999999515
spread,229,8,0.08239999999999909
spread,230,1,0.52869999999995
spread,230,8,0.1412999999999926
spread,231,1,0.373749999999967
spread,231,8,0.11274999999999574
spread,248,1,0.3410499999999706
spread,248,8,0.16184999999999033
spread,249,1,0.3601999999999685
spread,249,8,0.13334999999999347
spread,250,1,0.32589999999997227
spread,250,8,0.1249999999999944
spread,251,1,0.33039999999997177
spread,251,8,0.1149499999999955
spread,240,1,0.3266499999999722
spread,240,8,0.1259499999999943
spread,241,1,0.5504499999999476
spread,241,8,0.10644999999999644
spread,242,1,0.6133499999999407
spread,242,8,0.15699999999999087
spread,243,1,0.3444499999999702
spread,243,8,0.13174999999999365
spread,260,1,0.32524999999997234
spread,260,8,0.10469999999999663
spread,261,1,0.35329999999996925
spread,261,8,0.11144999999999589
spread,262,1,0.47839999999995547
spread,262,8,0.13004999999999384
spread,263,1,0.2929999999999759
spread,263,8,0.10264999999999685
spread,252,1,0.34639999999997
spread,252,8,0.11154999999999587
spread,253,1,0.3889999999999653
spread,253,8,0.15454999999999114
spread,254,1,0.31244999999997375
spread,254,8,0.110449999999996
spread,255,1,0.6060499999999415
spread,255,8,0.10534999999999656
spread,256,1,0.3609499999999684
spread,256,8,0.12434999999999446
spread,257,1,0.3671999999999677
spread,257,8,0.13724999999999304
spread,258,1,0.5092499999999521
spread,258,8,0.13984999999999276
spread,259,1,0.31059999999997395
spread,259,8,0.16234999999999028
spread,268,1,0.5212999999999508
spread,268,8,0.14814999999999184
spread,269,1,0.5368499999999491
spread,269,8,0.12119999999999481
spread,270,1,0.34164999999997053
spread,270,8,0.09374999999999784
spread,271,1,0.32514999999997235
spread,271,8,0.137549999999993
spread,264,1,0.5400499999999487
spread,264,8,0.1049999999999966
spread,265,1,0.4046499999999636
spread,265,8,0.12204999999999472
spread,266,1,0.3108999999999739
spread,266,8,0.1276499999999941
spread,267,1,0.5353499999999493
spread,267,8,0.13334999999999347
spread,272,1,0.5239499999999505
spread,272,8,0.1330999999999935
spread,273,1,0.38414999999996585
spread,273,8,0.13429999999999337
spread,274,1,0.3655499999999679
spread,274,8,0.12319999999999459
spread,275,1,0.32779999999997206
spread,275,8,0.12114999999999482
spread,276,1,0.5513999999999475
spread,276,8,0.14869999999999178
spread,277,1,0.600749999999942
spread,277,8,0.12659999999999422
spread,278,1,0.5662999999999458
spread,278,8,0.128599999999994
spread,279,1,0.5317999999999496
spread,279,8,0.12009999999999493
spread,280,1,0.33529999999997123
spread,280,8,0.09159999999999807
spread,281,1,0.33404999999997137
spread,281,8,0.11464999999999553
spread,282,1,0.3947499999999647
spread,282,8,0.09299999999999792
spread,283,1,0.5701499999999454
spread,283,8,0.10884999999999617
spread,284,1,0.49489999999995365
spread,284,8,0.1231499999999946
spread,285,1,0.5792499999999444
spread,285,8,0.13469999999999333
spread,286,1,0.3964999999999645
spread,286,8,0.13539999999999325
spread,287,1,0.36054999999996845
spread,287,8,0.11164999999999586
spread,296,1,0.3711999999999673
spread,296,8,0.10299999999999682
spread,297,1,0.3707999999999673
spread,297,8,0.13149999999999368
spread,298,1,0.3300499999999718
spread,298,8,0.12059999999999488
spread,299,1,0.3266999999999722
spread,299,8,0.1303999999999938
spread,292,1,0.38509999999996575
spread,292,8,0.10624999999999646
spread,293,1,0.5367499999999491
spread,293,8,0.09749999999999742
spread,294,1,0.48674999999995455
spread,294,8,0.1031499999999968
spread,295,1,0.33864999999997086
spread,295,8,0.09759999999999741
spread,308,1,0.3239499999999725
spread,308,8,0.11374999999999563
spread,309,1,0.5444999999999482
spread,309,8,0.11619999999999536
spread,310,1,0.32079999999997283
spread,310,8,0.10429999999999667
spread,311,1,0.3390999999999708
spread,311,8,0.08489999999999881
spread,288,1,0.4071499999999633
spread,288,8,0.09819999999999734
spread,289,1,0.5039499999999527
spread,289,8,0.15084999999999155
spread,290,1,0.464349999999957
spread,290,8,0.09479999999999772
spread,291,1,0.46964999999995644
spread,291,8,0.10659999999999642
spread,304,1,0.4027999999999638
spread,304,8,0.1339499999999934
spread,305,1,0.5785999999999445
spread,305,8,0.14744999999999192
spread,306,1,0.28144999999997716
spread,306,8,0.10994999999999605
spread,307,1,0.33419999999997135
spread,307,8,0.14704999999999196
spread,312,1,0.33229999999997156
spread,312,8,0.11884999999999507
spread,313,1,0.337599999999971
spread,313,8,0.11339999999999567
spread,314,1,0.3809999999999662
spread,314,8,0.0858499999999987
spread,315,1,0.5506499999999476
spread,315,8,0.10654999999999643
spread,300,1,0.5457499999999481
spread,300,8,0.11094999999999594
spread,301,1,0.33134999999997167
spread,301,8,0.1167499999999953
spread,302,1,0.5251999999999504
spread,302,8,0.11939999999999501
spread,303,1,0.30984999999997404
spread,303,8,0.155899999999991
spread,328,1,0.28974999999997625
spread,328,8,0.12534999999999435
spread,329,1,0.32589999999997227
spread,329,8,0.11574999999999541
spread,330,1,0.3185499999999731
spread,330,8,0.10709999999999636
spread,331,1,0.33164999999997163
spread,331,8,0.09289999999999793
spread,320,1,0.3172499999999732
spread,320,8,0.16069999999999046
spread,321,1,0.3945999999999647
spread,321,8,0.10009999999999714
spread,322,1,0.31859999999997307
spread,322,8,0.09474999999999772
spread,323,1,0.5587999999999467
spread,323,8,0.09634999999999755
spread,316,1,0.5772999999999446
spread,316,8,0.18229999999998808
spread,317,1,0.33429999999997134
spread,317,8,0.11989999999999496
spread,318,1,0.3416999999999705
spread,318,8,0.14599999999999208
spread,319,1,0.3047499999999746
spread,319,8,0.1422999999999925
spread,324,1,0.32794999999997204
spread,324,8,0.09779999999999739
spread,325,1,0.5621999999999463
spread,325,8,0.10269999999999685
spread,326,1,0.37039999999996737
spread,326,8,0.12434999999999446
spread,327,1,0.39054999999996515
spread,327,8,0.10719999999999635
spread,336,1,0.3529499999999693
spread,336,8,0.10009999999999714
spread,337,1,0.3743999999999669
spread,337,8,0.12439999999999446
spread,338,1,0.32979999999997184
spread,338,8,0.12619999999999426
spread,339,1,0.501349999999953
spread,339,8,0.12649999999999423
spread,332,1,0.5942499999999428
spread,332,8,0.11204999999999582
spread,333,1,0.5175499999999512
spread,333,8,0.09979999999999717
spread,334,1,0.40959999999996305
spread,334,8,0.1313499999999937
spread,335,1,0.32984999999997183
spread,335,8,0.11049999999999599
spread,340,1,0.3612499999999684
spread,340,8,0.1295999999999939
spread,341,1,0.3110999999999739
spread,341,8,0.13254999999999356
spread,342,1,0.5057999999999525
spread,342,8,0.12409999999999449
spread,343,1,0.5049499999999526
spread,343,8,0.11554999999999543
spread,352,1,0.3091999999999741
spread,352,8,0.1004499999999971
spread,353,1,0.3111499999999739
spread,353,8,0.1413999999999926
spread,354,1,0.328449999999972
spread,354,8,0.10004999999999714
spread,355,1,0.5449999999999482
spread,355,8,0.10754999999999632
spread,344,1,0.3454499999999701
spread,344,8,0.12099999999999483
spread,345,1,0.3637499999999681
spread,345,8,0.15324999999999128
spread,346,1,0.35614999999996894
spread,346,8,0.1394499999999928
spread,347,1,0.31884999999997304
spread,347,8,0.13144999999999368
spread,348,1,0.5883999999999434
spread,348,8,0.10899999999999616
spread,349,1,0.37674999999996667
spread,349,8,0.16509999999998998
spread,350,1,0.31424999999997355
spread,350,8,0.13424999999999337
spread,351,1,0.49954999999995314
spread,351,8,0.12104999999999483
spread,356,1,0.33684999999997106
spread,356,8,0.09824999999999734
spread,357,1,0.3244999999999724
spread,357,8,0.1167499999999953
spread,358,1,0.3230999999999726
spread,358,8,0.1085499999999962
spread,359,1,0.31614999999997334
spread,359,8,0.11939999999999501
spread,360,1,0.33504999999997126
spread,360,8,0.11414999999999559
spread,361,1,0.5688499999999456
spread,361,8,0.12364999999999454
spread,362,1,0.3267499999999722
spread,362,8,0.11704999999999527
spread,363,1,0.37589999999996676
spread,363,8,0.0904499999999982
spread,368,1,0.31709999999997324
spread,368,8,0.13479999999999331
spread,369,1,0.3048499999999746
spread,369,8,0.12794999999999407
spread,370,1,0.3508499999999695
spread,370,8,0.12109999999999482
spread,371,1,0.491699999999954
spread,371,8,0.12119999999999481
spread,372,1,0.31239999999997375
spread,372,8,0.11394999999999561
spread,373,1,0.5351999999999493
spread,373,8,0.1157999999999954
spread,374,1,0.3409999999999706
spread,374,8,0.11524999999999547
spread,375,1,0.3128999999999737
spread,375,8,0.1121999999999958
spread,364,1,0.3609499999999684
spread,364,8,0.1222499999999947
spread,365,1,0.5620999999999463
spread,365,8,0.12019999999999492
spread,366,1,0.5547499999999471
spread,366,8,0.13324999999999348
spread,367,1,0.3363999999999711
spread,367,8,0.1620499999999903
spread,376,1,0.3617999999999683
spread,376,8,0.1320999999999936
spread,377,1,0.5624499999999463
spread,377,8,0.13099999999999373
spread,378,1,0.34949999999996967
spread,378,8,0.1167999999999953
spread,379,1,0.337399999999971
spread,379,8,0.11109999999999592
spread,380,1,0.3383499999999709
spread,380,8,0.1130999999999957
spread,381,1,0.34894999999996973
spread,381,8,0.1329999999999935
spread,382,1,0.355799999999969
spread,382,8,0.09829999999999733
spread,383,1,0.5724999999999452
spread,383,8,0.12514999999999438
spread,400,1,0.3408999999999706
spread,400,8,0.09189999999999804
spread,401,1,0.33434999999997134
spread,401,8,0.11724999999999525
spread,402,1,0.33699999999997104
spread,402,8,0.10839999999999622
spread,403,1,0.3266499999999722
spread,403,8,0.15379999999999122
spread,388,1,0.37244999999996714
spread,388,8,0.11729999999999524
spread,389,1,0.3318999999999716
spread,389,8,0.10709999999999636
spread,390,1,0.5356999999999492
spread,390,8,0.11364999999999564
spread,391,1,0.31769999999997317
spread,391,8,0.12714999999999416
spread,392,1,0.33609999999997114
spread,392,8,0.12204999999999472
spread,393,1,0.5778999999999446
spread,393,8,0.11014999999999603
spread,394,1,0.3108499999999739
spread,394,8,0.13914999999999283
spread,395,1,0.337199999999971
spread,395,8,0.11374999999999563
spread,404,1,0.29899999999997523
spread,404,8,0.1430499999999924
spread,405,1,0.3181499999999731
spread,405,8,0.19504999999998668
spread,406,1,0.3618999999999683
spread,406,8,0.11119999999999591
spread,407,1,0.34964999999996965
spread,407,8,0.1067499999999964
spread,396,1,0.33519999999997124
spread,396,8,0.10994999999999605
spread,397,1,0.34669999999997
spread,397,8,0.119449999999995
spread,398,1,0.5143999999999516
spread,398,8,0.16884999999998956
spread,399,1,0.33494999999997127
spread,399,8,0.1439999999999923
spread,384,1,0.40759999999996327
spread,384,8,0.10209999999999692
spread,385,1,0.8107999999999189
spread,385,8,0.12609999999999427
spread,386,1,0.35499999999996906
spread,386,8,0.11339999999999567
spread,387,1,0.35074999999996953
spread,387,8,0.09744999999999743
spread,412,1,0.29444999999997573
spread,412,8,0.12319999999999459
spread,413,1,0.36309999999996817
spread,413,8,0.11644999999999534
spread,414,1,0.33529999999997123
spread,414,8,0.10474999999999662
spread,415,1,0.3119999999999738
spread,415,8,0.11819999999999514
spread,408,1,0.33159999999997164
spread,408,8,0.1447999999999922
spread,409,1,0.32529999999997233
spread,409,8,0.10599999999999649
spread,410,1,0.35609999999996894
spread,410,8,0.13784999999999298
spread,411,1,0.610299999999941
spread,411,8,0.11194999999999583
spread,428,1,0.3344499999999713
spread,428,8,0.11544999999999545
spread,429,1,0.32229999999997266
spread,429,8,0.10374999999999673
spread,430,1,0.38584999999996566
spread,430,8,0.1448499999999922
spread,431,1,0.33149999999997165
spread,431,8,0.08889999999999837
spread,420,1,0.337449999999971
spread,420,8,0.11884999999999507
spread,421,1,0.3617999999999683
spread,421,8,0.11254999999999576
spread,422,1,0.3291999999999719
spread,422,8,0.10959999999999609
spread,423,1,0.3258499999999723
spread,423,8,0.15544999999999104
spread,416,1,0.3638999999999681
spread,416,8,0.10194999999999693
spread,417,1,0.35319999999996926
spread,417,8,0.14884999999999177
spread,418,1,0.5513499999999475
spread,418,8,0.10629999999999645
spread,419,1,0.3836999999999659
spread,419,8,0.09644999999999754
spread,424,1,0.5596499999999466
spread,424,8,0.20079999999998605
spread,425,1,0.3926499999999649
spread,425,8,0.15159999999999146
spread,426,1,0.33529999999997123
spread,426,8,0.128599999999994
spread,427,1,0.5091999999999521
spread,427,8,0.13059999999999378
spread,432,1,0.5323999999999496
spread,432,8,0.15909999999999064
spread,433,1,0.3609499999999684
spread,433,8,0.10929999999999612
spread,434,1,0.3300499999999718
spread,434,8,0.14629999999999205
spread,435,1,0.319199999999973
spread,435,8,0.09874999999999728
spread,436,1,0.5835999999999439
spread,436,8,0.1340499999999934
spread,437,1,0.546799999999948
spread,437,8,0.1430999999999924
spread,438,1,0.5566999999999469
spread,438,8,0.11964999999999498
spread,439,1,0.3655999999999679
spread,439,8,0.119549999999995
spread,440,1,0.5185999999999511
spread,440,8,0.13324999999999348
spread,441,1,0.32949999999997187
spread,441,8,0.13089999999999374
spread,442,1,0.5695499999999455
spread,442,8,0.12549999999999434
spread,443,1,0.3754499999999668
spread,443,8,0.09349999999999786
spread,448,1,0.36784999999996765
spread,448,8,0.16644999999998983
spread,449,1,0.3411999999999706
spread,449,8,0.11624999999999536
spread,450,1,0.337299999999971
spread,450,8,0.11424999999999558
spread,451,1,0.3721499999999672
spread,451,8,0.10574999999999651
spread,444,1,0.5396499999999488
spread,444,8,0.146799999999992
spread,445,1,0.3153999999999734
spread,445,8,0.11904999999999505
spread,446,1,0.3600999999999685
spread,446,8,0.15454999999999114
spread,447,1,0.3491499999999697
spread,447,8,0.12529999999999436
spread,452,1,0.32434999999997244
spread,452,8,0.12254999999999466
spread,453,1,0.3539999999999692
spread,453,8,0.12269999999999465
spread,454,1,0.5928499999999429
spread,454,8,0.11884999999999507
spread,455,1,0.328149999999972
spread,455,8,0.12604999999999428
spread,468,1,0.31594999999997336
spread,468,8,0.11194999999999583
spread,469,1,0.5245499999999504
spread,469,8,0.11059999999999598
spread,470,1,0.3666499999999678
spread,470,8,0.1367499999999931
spread,471,1,0.38874999999996535
spread,471,8,0.10554999999999654
spread,456,1,0.5593499999999466
spread,456,8,0.13234999999999358
spread,457,1,0.3393999999999708
spread,457,8,0.11544999999999545
spread,458,1,0.3353999999999712
spread,458,8,0.09749999999999742
spread,459,1,0.6088999999999412
spread,459,8,0.1231499999999946
spread,464,1,0.4234499999999615
spread,464,8,0.11344999999999567
spread,465,1,0.3863999999999656
spread,465,8,0.09784999999999738
spread,466,1,0.5059999999999525
spread,466,8,0.11959999999999499
spread,467,1,0.5519499999999474
spread,467,8,0.13814999999999295
spread,480,1,0.46769999999995665
spread,480,8,0.11344999999999567
spread,481,1,0.5663999999999458
spread,481,8,0.10344999999999677
spread,482,1,0.3682999999999676
spread,482,8,0.12104999999999483
spread,483,1,0.3337999999999714
spread,483,8,0.11394999999999561
spread,472,1,0.39044999999996516
spread,472,8,0.12429999999999447
spread,473,1,0.5977499999999424
spread,473,8,0.13604999999999318
spread,474,1,0.364849999999968
spread,474,8,0.09434999999999777
spread,475,1,0.31134999999997387
spread,475,8,0.2029999999999858
spread,476,1,0.319399999999973
spread,476,8,0.10709999999999636
spread,477,1,0.5429499999999484
spread,477,8,0.11154999999999587
spread,478,1,0.3321499999999716
spread,478,8,0.12409999999999449
spread,479,1,0.564749999999946
spread,479,8,0.1267999999999942
spread,484,1,0.5172499999999512
spread,484,8,0.11594999999999539
spread,485,1,0.32529999999997233
spread,485,8,0.13834999999999292
spread,486,1,0.3417499999999705
spread,486,8,0.12569999999999432
spread,487,1,0.32244999999997265
spread,487,8,0.1295499999999939
spread,460,1,0.5930999999999429
spread,460,8,0.12379999999999453
spread,461,1,0.40879999999996314
spread,461,8,0.11024999999999602
spread,462,1,0.5815999999999442
spread,462,8,0.10179999999999695
spread,463,1,0.3657999999999679
spread,463,8,0.12794999999999407
spread,492,1,0.33594999999997116
spread,492,8,0.1266499999999942
spread,493,1,0.3355999999999712
spread,493,8,0.15149999999999147
spread,494,1,0.41519999999996243
spread,494,8,0.09749999999999742
spread,495,1,0.3248999999999724
spread,495,8,0.11549999999999544
spread,488,1,0.47969999999995533
spread,488,8,0.11444999999999556
spread,489,1,0.5279499999999501
spread,489,8,0.1049499999999966
spread,490,1,0.41044999999996296
spread,490,8,0.08784999999999848
spread,491,1,0.3299499999999718
spread,491,8,0.1167499999999953
spread,496,1,0.3454499999999701
spread,496,8,0.13274999999999354
spread,497,1,0.35324999999996926
spread,497,8,0.09529999999999766
spread,498,1,0.34654999999997
spread,498,8,0.1339999999999934
spread,499,1,0.5398499999999488
spread,499,8,0.1004499999999971
spread,504,1,0.34674999999996997
spread,504,8,0.11124999999999591
spread,505,1,0.33049999999997176
spread,505,8,0.10984999999999606
spread,506,1,0.5221999999999507
spread,506,8,0.10514999999999658
spread,507,1,0.3401499999999707
spread,507,8,0.1231499999999946
spread,500,1,0.6062999999999414
spread,500,8,0.13064999999999377
spread,501,1,0.3453499999999701
spread,501,8,0.1076999999999963
spread,502,1,0.34634999999997
spread,502,8,0.10929999999999612
spread,503,1,0.5678499999999457
spread,503,8,0.09564999999999763
spread,508,1,0.3518999999999694
spread,508,8,0.13644999999999313
spread,509,1,0.3293499999999719
spread,509,8,0.11809999999999515
spread,510,1,0.35589999999996896
spread,510,8,0.11384999999999562
spread,511,1,0.564499999999946
spread,511,8,0.12229999999999469
spread,512,1,0.34764999999996987
spread,512,8,0.101299999999997
spread,513,1,0.36159999999996834
spread,513,8,0.10889999999999617
spread,514,1,0.5393499999999488
spread,514,8,0.10879999999999618
spread,515,1,0.5089499999999522
spread,515,8,0.11139999999999589
spread,516,1,0.35959999999996856
spread,516,8,0.1593999999999906
spread,517,1,0.31344999999997364
spread,517,8,0.08734999999999854
spread,518,1,0.5623999999999463
spread,518,8,0.09999999999999715
spread,519,1,0.3139999999999736
spread,519,8,0.15539999999999105
spread,520,1,0.3608499999999684
spread,520,8,0.13599999999999318
spread,521,1,0.3337499999999714
spread,521,8,0.12804999999999406
spread,522,1,0.5585999999999467
spread,522,8,0.11804999999999516
spread,523,1,0.5269999999999502
spread,523,8,0.15874999999999068
spread,528,1,0.5475999999999479
spread,528,8,0.10844999999999622
spread,529,1,0.3354999999999712
spread,529,8,0.16709999999998976
spread,530,1,0.32329999999997255
spread,530,8,0.12249999999999467
spread,531,1,0.3248499999999724
spread,531,8,0.14834999999999182
spread,536,1,0.32059999999997285
spread,536,8,0.11919999999999503
spread,537,1,0.33319999999997146
spread,537,8,0.09724999999999745
spread,538,1,0.31874999999997305
spread,538,8,0.10264999999999685
spread,539,1,0.35129999999996947
spread,539,8,0.13644999999999313
spread,532,1,0.38419999999996585
spread,532,8,0.09364999999999785
spread,533,1,0.33684999999997106
spread,533,8,0.10824999999999624
spread,534,1,0.5954499999999426
spread,534,8,0.15879999999999067
spread,535,1,0.3218999999999727
spread,535,8,0.10094999999999704
spread,524,1,0.5676999999999457
spread,524,8,0.11419999999999558
spread,525,1,0.3301999999999718
spread,525,8,0.14704999999999196
spread,526,1,0.5279499999999501
spread,526,8,0.13269999999999355
spread,527,1,0.5762499999999448
spread,527,8,0.13799999999999296
spread,540,1,0.3227499999999726
spread,540,8,0.16729999999998973
spread,541,1,0.364399999999968
spread,541,8,0.12369999999999454
spread,542,1,0.3535499999999692
spread,542,8,0.13829999999999293
spread,543,1,0.3575499999999688
spread,543,8,0.12484999999999441
spread,548,1,0.5478999999999479
spread,548,8,0.10989999999999606
spread,549,1,0.3765999999999667
spread,549,8,0.11354999999999565
spread,550,1,0.3039999999999747
spread,550,8,0.12084999999999485
spread,551,1,0.3328999999999715
spread,551,8,0.10809999999999625
spread,556,1,0.32044999999997287
spread,556,8,0.09294999999999792
spread,557,1,0.5640999999999461
spread,557,8,0.11374999999999563
spread,558,1,0.29614999999997554
spread,558,8,0.13424999999999337
spread,559,1,0.35224999999996937
spread,559,8,0.13274999999999354
spread,544,1,0.37694999999996665
spread,544,8,0.11139999999999589
spread,545,1,0.35049999999996956
spread,545,8,0.1384999999999929
spread,546,1,0.4018999999999639
spread,546,8,0.10359999999999675
spread,547,1,0.5315999999999497
spread,547,8,0.10119999999999701
spread,564,1,0.5593999999999466
spread,564,8,0.15244999999999137
spread,565,1,0.3339499999999714
spread,565,8,0.08709999999999857
spread,566,1,0.3148499999999735
spread,566,8,0.12649999999999423
spread,567,1,0.3329999999999715
spread,567,8,0.11849999999999511
spread,560,1,0.3309999999999717
spread,560,8,0.14424999999999227
spread,561,1,0.3199999999999729
spread,561,8,0.15094999999999154
spread,562,1,0.3135999999999736
spread,562,8,0.11139999999999589
spread,563,1,0.5746499999999449
spread,563,8,0.11359999999999565
spread,568,1,0.37579999999996677
spread,568,8,0.13624999999999315
spread,569,1,0.4057499999999635
spread,569,8,0.10964999999999608
spread,570,1,0.3066499999999744
spread,570,8,0.11734999999999524
spread,571,1,0.3889999999999653
spread,571,8,0.11434999999999557
spread,552,1,0.3510499999999695
spread,552,8,0.11654999999999532
spread,553,1,0.5580999999999467
spread,553,8,0.1703999999999894
spread,554,1,0.4000499999999641
spread,554,8,0.11369999999999564
spread,555,1,0.3327499999999715
spread,555,8,0.12569999999999432
spread,572,1,0.36164999999996833
spread,572,8,0.09004999999999824
spread,573,1,0.3426499999999704
spread,573,8,0.12004999999999494
spread,574,1,0.3993999999999642
spread,574,8,0.1493999999999917
spread,575,1,0.5610999999999464
spread,575,8,0.11114999999999592
spread,576,1,0.5072499999999524
spread,576,8,0.08899999999999836
spread,577,1,0.355749999999969
spread,577,8,0.13564999999999322
spread,578,1,0.35494999999996907
spread,578,8,0.15879999999999067
spread,579,1,0.3128499999999737
spread,579,8,0.10109999999999703
spread,580,1,0.34414999999997026
spread,580,8,0.15069999999999156
spread,581,1,0.3621499999999683
spread,581,8,0.10304999999999681
spread,582,1,0.34679999999996997
spread,582,8,0.12214999999999471
spread,583,1,0.5325999999999496
spread,583,8,0.13839999999999292
spread,592,1,0.3457499999999701
spread,592,8,0.1230999999999946
spread,593,1,0.29799999999997534
spread,593,8,0.11779999999999519
spread,594,1,0.34889999999996973
spread,594,8,0.1149999999999955
spread,595,1,0.3212499999999728
spread,595,8,0.11619999999999536
spread,584,1,0.5260499999999503
spread,584,8,0.09659999999999752
spread,585,1,0.3409499999999706
spread,585,8,0.12529999999999436
spread,586,1,0.510149999999952
spread,586,8,0.12159999999999477
spread,587,1,0.319249999999973
spread,587,8,0.15829999999999073
spread,588,1,0.610699999999941
spread,588,8,0.16519999999998997
spread,589,1,0.4018499999999639
spread,589,8,0.12289999999999462
spread,590,1,0.33429999999997134
spread,590,8,0.12014999999999493
spread,591,1,0.32424999999997245
spread,591,8,0.15514999999999107
spread,596,1,0.8533499999999142
spread,596,8,0.22799999999998305
spread,597,1,0.29264999999997593
spread,597,8,0.11259999999999576
spread,598,1,0.3883499999999654
spread,598,8,0.11994999999999495
spread,599,1,0.32069999999997284
spread,599,8,0.09344999999999787
spread,600,1,0.31599999999997336
spread,600,8,0.09009999999999824
spread,601,1,0.3489999999999697
spread,601,8,0.10924999999999613
spread,602,1,0.6253499999999393
spread,602,8,0.10069999999999707
spread,603,1,0.36344999999996813
spread,603,8,0.14064999999999267
spread,604,1,0.32224999999997267
spread,604,8,0.11624999999999536
spread,605,1,0.5434499999999484
spread,605,8,0.13199999999999362
spread,606,1,0.5548499999999471
spread,606,8,0.146649999999992
spread,607,1,0.3299499999999718
spread,607,8,0.1521499999999914
spread,620,1,0.29259999999997593
spread,620,8,0.09809999999999736
spread,621,1,0.45404999999995815
spread,621,8,0.11649999999999533
spread,622,1,0.5416499999999486
spread,622,8,0.10554999999999654
spread,623,1,0.3654499999999679
spread,623,8,0.11634999999999535
spread,608,1,0.3946499999999647
spread,608,8,0.11629999999999535
spread,609,1,0.5507499999999476
spread,609,8,0.17699999999998867
spread,610,1,0.30879999999997415
spread,610,8,0.18349999999998795
spread,611,1,0.5519499999999474
spread,611,8,0.11109999999999592
spread,624,1,0.6242499999999395
spread,624,8,0.1176999999999952
spread,625,1,0.3074999999999743
spread,625,8,0.11229999999999579
spread,626,1,0.30504999999997456
spread,626,8,0.11569999999999542
spread,627,1,0.3172999999999732
spread,627,8,0.12999999999999384
spread,612,1,0.35219999999996937
spread,612,8,0.10749999999999632
spread,613,1,0.5229499999999506
spread,613,8,0.11709999999999526
spread,614,1,0.4081999999999632
spread,614,8,0.08889999999999837
spread,615,1,0.6056499999999415
spread,615,8,0.10759999999999631
spread,628,1,0.32414999999997246
spread,628,8,0.09089999999999815
spread,629,1,0.3509999999999695
spread,629,8,0.11414999999999559
spread,630,1,0.5156499999999514
spread,630,8,0.10444999999999666
spread,631,1,0.45479999999995807
spread,631,8,0.09034999999999821
spread,632,1,0.33254999999997154
spread,632,8,0.13694999999999308
spread,633,1,0.5705999999999454
spread,633,8,0.10484999999999661
spread,634,1,0.32429999999997244
spread,634,8,0.09014999999999823
spread,635,1,0.34429999999997024
spread,635,8,0.12394999999999451
spread,616,1,0.3303499999999718
spread,616,8,0.11439999999999556
