seed,k,t_equal,t_prop
495,1,0.06445000000000106,0.06445000000000106
495,2,0.03225000000000041,0.026900000000000257
495,4,0.01614999999999995,0.010499999999999964
495,8,0.010749999999999963,0.007249999999999984
495,16,0.008099999999999979,0.005949999999999992
495,32,0.007399999999999983,0.005649999999999994
493,1,0.04295000000000072,0.04295000000000072
493,2,0.03225000000000041,0.026900000000000257
493,4,0.021500000000000102,0.010299999999999965
493,8,0.010749999999999963,0.006399999999999989
493,16,0.010749999999999963,0.0061499999999999905
493,32,0.006749999999999987,0.005549999999999994
497,1,0.04295000000000072,0.04295000000000072
497,2,0.021500000000000102,0.021500000000000102
497,4,0.01614999999999995,0.00959999999999997
497,8,0.010749999999999963,0.006999999999999985
497,16,0.009399999999999971,0.00629999999999999
497,32,0.006049999999999991,0.005449999999999995
496,1,0.04295000000000072,0.04295000000000072
496,2,0.021500000000000102,0.021500000000000102
496,4,0.01614999999999995,0.012549999999999952
496,8,0.010749999999999963,0.007199999999999984
496,16,0.008099999999999979,0.005849999999999992
496,32,0.006749999999999987,0.005549999999999994
498,1,0.04295000000000072,0.04295000000000072
498,2,0.04295000000000072,0.021500000000000102
498,4,0.021500000000000102,0.010099999999999967
498,8,0.010749999999999963,0.0071499999999999845
498,16,0.008099999999999979,0.005849999999999992
498,32,0.006749999999999987,0.005549999999999994
499,1,0.04295000000000072,0.04295000000000072
499,2,0.03225000000000041,0.026900000000000257
499,4,0.01614999999999995,0.009249999999999972
499,8,0.010749999999999963,0.006399999999999989
499,16,0.009399999999999971,0.005849999999999992
499,32,0.006049999999999991,0.0054999999999999945
500,1,0.04295000000000072,0.04295000000000072
500,2,0.04295000000000072,0.03010000000000035
500,4,0.021500000000000102,0.010849999999999962
500,8,0.013449999999999946,0.007199999999999984
500,16,0.010749999999999963,0.00619999999999999
500,32,0.006049999999999991,0.0054999999999999945
501,1,0.04295000000000072,0.04295000000000072
501,2,0.021500000000000102,0.021500000000000102
501,4,0.021500000000000102,0.009249999999999972
501,8,0.010749999999999963,0.006599999999999988
501,16,0.008099999999999979,0.005749999999999993
501,32,0.005399999999999995,0.005399999999999995
502,1,0.04295000000000072,0.04295000000000072
502,2,0.03225000000000041,0.021500000000000102
502,4,0.01614999999999995,0.01119999999999996
502,8,0.01614999999999995,0.0071499999999999845
502,16,0.009399999999999971,0.00619999999999999
502,32,0.008099999999999979,0.005649999999999994
503,1,0.04295000000000072,0.04295000000000072
503,2,0.03225000000000041,0.026900000000000257
503,4,0.01614999999999995,0.010949999999999962
503,8,0.010749999999999963,0.006549999999999988
503,16,0.008099999999999979,0.005849999999999992
503,32,0.005399999999999995,0.005399999999999995
505,1,0.04295000000000072,0.04295000000000072
505,2,0.03225000000000041,0.01795
505,4,0.01614999999999995,0.010749999999999963
505,8,0.010749999999999963,0.006449999999999989
505,16,0.008099999999999979,0.005849999999999992
505,32,0.006049999999999991,0.005449999999999995
504,1,0.04295000000000072,0.04295000000000072
504,2,0.021500000000000102,0.021500000000000102
504,4,0.021500000000000102,0.011749999999999957
504,8,0.013449999999999946,0.006699999999999987
504,16,0.010749999999999963,0.005849999999999992
504,32,0.006749999999999987,0.0054999999999999945
506,1,0.021500000000000102,0.021500000000000102
506,2,0.03225000000000041,0.026900000000000257
506,4,0.021500000000000102,0.010899999999999962
506,8,0.01614999999999995,0.0071499999999999845
506,16,0.009399999999999971,0.005849999999999992
506,32,0.006049999999999991,0.005449999999999995
507,1,0.04295000000000072,0.04295000000000072
507,2,0.021500000000000102,0.01795
507,4,0.01614999999999995,0.010399999999999965
507,8,0.010749999999999963,0.007349999999999983
507,16,0.009399999999999971,0.005799999999999993
507,32,0.006749999999999987,0.005549999999999994
508,1,0.06445000000000106,0.06445000000000106
508,2,0.03225000000000041,0.019750000000000052
508,4,0.01614999999999995,0.010199999999999966
508,8,0.010749999999999963,0.006799999999999987
508,16,0.008099999999999979,0.005749999999999993
508,32,0.006749999999999987,0.0054999999999999945
509,1,0.04295000000000072,0.04295000000000072
509,2,0.03225000000000041,0.01795
509,4,0.021500000000000102,0.010199999999999966
509,8,0.010749999999999963,0.00794999999999998
509,16,0.009399999999999971,0.0061499999999999905
509,32,0.008749999999999975,0.005649999999999994
510,1,0.04295000000000072,0.04295000000000072
510,2,0.03225000000000041,0.026900000000000257
510,4,0.021500000000000102,0.009949999999999968
510,8,0.01614999999999995,0.008099999999999979
510,16,0.010749999999999963,0.006049999999999991
510,32,0.007399999999999983,0.005549999999999994
511,1,0.06445000000000106,0.06445000000000106
511,2,0.03225000000000041,0.01614999999999995
511,4,0.021500000000000102,0.009849999999999968
511,8,0.01614999999999995,0.007449999999999983
511,16,0.008099999999999979,0.006049999999999991
511,32,0.006749999999999987,0.005449999999999995
512,1,0.04295000000000072,0.04295000000000072
512,2,0.03225000000000041,0.021500000000000102
512,4,0.01614999999999995,0.009749999999999969
512,8,0.010749999999999963,0.006799999999999987
512,16,0.008099999999999979,0.005849999999999992
512,32,0.008099999999999979,0.005549999999999994
513,1,0.04295000000000072,0.04295000000000072
513,2,0.021500000000000102,0.021500000000000102
513,4,0.01614999999999995,0.008749999999999975
513,8,0.010749999999999963,0.006849999999999986
513,16,0.008099999999999979,0.005799999999999993
513,32,0.005399999999999995,0.005399999999999995
514,1,0.04295000000000072,0.04295000000000072
514,2,0.03225000000000041,0.01795
514,4,0.01614999999999995,0.010149999999999966
514,8,0.01614999999999995,0.00789999999999998
514,16,0.009399999999999971,0.005899999999999992
514,32,0.006749999999999987,0.0054999999999999945
515,1,0.04295000000000072,0.04295000000000072
515,2,0.021500000000000102,0.019100000000000034
515,4,0.021500000000000102,0.009999999999999967
515,8,0.013449999999999946,0.006699999999999987
515,16,0.008099999999999979,0.005749999999999993
515,32,0.006749999999999987,0.005599999999999994
516,1,0.04295000000000072,0.04295000000000072
516,2,0.03225000000000041,0.029250000000000324
516,4,0.021500000000000102,0.011449999999999958
516,8,0.013449999999999946,0.007249999999999984
516,16,0.010749999999999963,0.006049999999999991
516,32,0.006049999999999991,0.0054999999999999945
517,1,0.04295000000000072,0.04295000000000072
517,2,0.021500000000000102,0.021500000000000102
517,4,0.021500000000000102,0.010149999999999966
517,8,0.010749999999999963,0.007349999999999983
517,16,0.008099999999999979,0.006049999999999991
517,32,0.006049999999999991,0.0054999999999999945
518,1,0.04295000000000072,0.04295000000000072
518,2,0.021500000000000102,0.021500000000000102
518,4,0.01614999999999995,0.009249999999999972
518,8,0.013449999999999946,0.007399999999999983
518,16,0.008099999999999979,0.005749999999999993
518,32,0.005399999999999995,0.005399999999999995
519,1,0.04295000000000072,0.04295000000000072
519,2,0.021500000000000102,0.01795
519,4,0.01614999999999995,0.009199999999999972
519,8,0.010749999999999963,0.006999999999999985
519,16,0.008099999999999979,0.005749999999999993
519,32,0.005399999999999995,0.005399999999999995
520,1,0.04295000000000072,0.04295000000000072
520,2,0.03225000000000041,0.028650000000000307
520,4,0.01614999999999995,0.010299999999999965
520,8,0.013449999999999946,0.007699999999999981
520,16,0.009399999999999971,0.0059999999999999915
520,32,0.008099999999999979,0.005549999999999994
521,1,0.04295000000000072,0.04295000000000072
521,2,0.021500000000000102,0.01795
521,4,0.01614999999999995,0.00949999999999997
521,8,0.013449999999999946,0.007299999999999984
521,16,0.009399999999999971,0.0061499999999999905
521,32,0.006749999999999987,0.005549999999999994
522,1,0.04295000000000072,0.04295000000000072
522,2,0.021500000000000102,0.021500000000000102
522,4,0.01614999999999995,0.00964999999999997
522,8,0.010749999999999963,0.006399999999999989
522,16,0.009399999999999971,0.005849999999999992
522,32,0.006749999999999987,0.005549999999999994
523,1,0.04295000000000072,0.04295000000000072
523,2,0.021500000000000102,0.014349999999999941
523,4,0.021500000000000102,0.010499999999999964
523,8,0.013449999999999946,0.008049999999999979
523,16,0.009399999999999971,0.0059999999999999915
523,32,0.006749999999999987,0.005549999999999994
524,1,0.04295000000000072,0.04295000000000072
524,2,0.03225000000000041,0.026900000000000257
524,4,0.01614999999999995,0.008399999999999977
524,8,0.01614999999999995,0.00784999999999998
524,16,0.010749999999999963,0.006099999999999991
524,32,0.006049999999999991,0.005449999999999995
525,1,0.04295000000000072,0.04295000000000072
525,2,0.021500000000000102,0.021500000000000102
525,4,0.01614999999999995,0.010199999999999966
525,8,0.013449999999999946,0.007049999999999985
525,16,0.009399999999999971,0.005899999999999992
525,32,0.005399999999999995,0.005399999999999995
526,1,0.04295000000000072,0.04295000000000072
526,2,0.03225000000000041,0.01795
526,4,0.01614999999999995,0.009049999999999973
526,8,0.010749999999999963,0.0061499999999999905
526,16,0.006749999999999987,0.005599999999999994
526,32,0.005399999999999995,0.005399999999999995
527,1,0.04295000000000072,0.04295000000000072
527,2,0.03225000000000041,0.021500000000000102
527,4,0.01614999999999995,0.010249999999999966
527,8,0.010749999999999963,0.006999999999999985
527,16,0.009399999999999971,0.0059999999999999915
527,32,0.006049999999999991,0.005449999999999995
528,1,0.021500000000000102,0.021500000000000102
528,2,0.021500000000000102,0.021500000000000102
528,4,0.01614999999999995,0.010449999999999965
528,8,0.013449999999999946,0.008349999999999977
528,16,0.009399999999999971,0.005899999999999992
528,32,0.006049999999999991,0.0054999999999999945
529,1,0.04295000000000072,0.04295000000000072
529,2,0.03225000000000041,0.019750000000000052
529,4,0.01614999999999995,0.010199999999999966
529,8,0.010749999999999963,0.006949999999999986
529,16,0.009399999999999971,0.005899999999999992
529,32,0.006749999999999987,0.0054999999999999945
530,1,0.04295000000000072,0.04295000000000072
530,2,0.03225000000000041,0.028650000000000307
530,4,0.01614999999999995,0.010049999999999967
530,8,0.013449999999999946,0.006849999999999986
530,16,0.009399999999999971,0.006349999999999989
530,32,0.006749999999999987,0.005549999999999994
531,1,0.04295000000000072,0.04295000000000072
531,2,0.03225000000000041,0.021500000000000102
531,4,0.01614999999999995,0.00944999999999997
531,8,0.013449999999999946,0.006999999999999985
531,16,0.008099999999999979,0.005749999999999993
531,32,0.006049999999999991,0.005449999999999995
532,1,0.04295000000000072,0.04295000000000072
532,2,0.021500000000000102,0.01795
532,4,0.01614999999999995,0.009949999999999968
532,8,0.010749999999999963,0.006699999999999987
532,16,0.008099999999999979,0.005799999999999993
532,32,0.006749999999999987,0.005549999999999994
534,1,0.04295000000000072,0.04295000000000072
534,2,0.03225000000000041,0.02420000000000018
534,4,0.021500000000000102,0.010649999999999963
534,8,0.01614999999999995,0.0071499999999999845
534,16,0.009399999999999971,0.0059999999999999915
534,32,0.007399999999999983,0.005549999999999994
533,1,0.04295000000000072,0.04295000000000072
533,2,0.021500000000000102,0.021500000000000102
533,4,0.01614999999999995,0.010149999999999966
533,8,0.010749999999999963,0.006549999999999988
533,16,0.008099999999999979,0.0059999999999999915
533,32,0.006749999999999987,0.0054999999999999945
535,1,0.04295000000000072,0.04295000000000072
535,2,0.021500000000000102,0.021500000000000102
535,4,0.01614999999999995,0.010199999999999966
535,8,0.013449999999999946,0.007749999999999981
535,16,0.010749999999999963,0.006349999999999989
535,32,0.007399999999999983,0.005649999999999994
536,1,0.04295000000000072,0.04295000000000072
536,2,0.03225000000000041,0.026900000000000257
536,4,0.021500000000000102,0.010249999999999966
536,8,0.010749999999999963,0.006899999999999986
536,16,0.009399999999999971,0.006099999999999991
536,32,0.007399999999999983,0.005549999999999994
537,1,0.04295000000000072,0.04295000000000072
537,2,0.021500000000000102,0.01795
537,4,0.01614999999999995,0.009049999999999973
537,8,0.013449999999999946,0.0071499999999999845
537,16,0.009399999999999971,0.0059999999999999915
537,32,0.006049999999999991,0.005449999999999995
538,1,0.021500000000000102,0.021500000000000102
538,2,0.03225000000000041,0.01795
538,4,0.01614999999999995,0.01124999999999996
538,8,0.010749999999999963,0.006999999999999985
538,16,0.009399999999999971,0.006049999999999991
538,32,0.006049999999999991,0.005449999999999995
539,1,0.04295000000000072,0.04295000000000072
539,2,0.021500000000000102,0.021500000000000102
539,4,0.021500000000000102,0.010749999999999963
539,8,0.010749999999999963,0.006899999999999986
539,16,0.009399999999999971,0.005899999999999992
539,32,0.007399999999999983,0.005599999999999994
540,1,0.04295000000000072,0.04295000000000072
540,2,0.03225000000000041,0.026900000000000257
540,4,0.01614999999999995,0.009899999999999968
540,8,0.013449999999999946,0.007499999999999982
540,16,0.008099999999999979,0.006099999999999991
540,32,0.006049999999999991,0.005549999999999994
543,1,0.04295000000000072,0.04295000000000072
543,2,0.03225000000000041,0.021500000000000102
543,4,0.01614999999999995,0.009249999999999972
543,8,0.010749999999999963,0.006549999999999988
543,16,0.008099999999999979,0.005899999999999992
543,32,0.006749999999999987,0.0054999999999999945
541,1,0.04295000000000072,0.04295000000000072
541,2,0.021500000000000102,0.021500000000000102
541,4,0.01614999999999995,0.010749999999999963
541,8,0.01614999999999995,0.007249999999999984
541,16,0.008099999999999979,0.005749999999999993
541,32,0.005399999999999995,0.005399999999999995
542,1,0.04295000000000072,0.04295000000000072
542,2,0.021500000000000102,0.021500000000000102
542,4,0.01614999999999995,0.010349999999999965
542,8,0.013449999999999946,0.006799999999999987
542,16,0.008099999999999979,0.0059999999999999915
542,32,0.006749999999999987,0.0054999999999999945
544,1,0.04295000000000072,0.04295000000000072
544,2,0.03225000000000041,0.021500000000000102
544,4,0.021500000000000102,0.010049999999999967
544,8,0.010749999999999963,0.006949999999999986
544,16,0.009399999999999971,0.006049999999999991
544,32,0.008099999999999979,0.005649999999999994
546,1,0.04295000000000072,0.04295000000000072
546,2,0.021500000000000102,0.021500000000000102
546,4,0.01614999999999995,0.010699999999999963
546,8,0.013449999999999946,0.007049999999999985
546,16,0.009399999999999971,0.0059999999999999915
546,32,0.008099999999999979,0.005649999999999994
545,1,0.04295000000000072,0.04295000000000072
545,2,0.021500000000000102,0.021500000000000102
545,4,0.01614999999999995,0.010749999999999963
545,8,0.010749999999999963,0.006749999999999987
545,16,0.009399999999999971,0.005699999999999993
545,32,0.006049999999999991,0.005449999999999995
547,1,0.04295000000000072,0.04295000000000072
547,2,0.021500000000000102,0.01795
547,4,0.01614999999999995,0.009799999999999968
547,8,0.013449999999999946,0.007399999999999983
547,16,0.009399999999999971,0.0061499999999999905
547,32,0.006749999999999987,0.005549999999999994
548,1,0.04295000000000072,0.04295000000000072
548,2,0.03225000000000041,0.021500000000000102
548,4,0.01614999999999995,0.009299999999999971
548,8,0.013449999999999946,0.007599999999999982
548,16,0.009399999999999971,0.005749999999999993
548,32,0.006749999999999987,0.005549999999999994
549,1,0.04295000000000072,0.04295000000000072
549,2,0.03225000000000041,0.021500000000000102
549,4,0.01614999999999995,0.009799999999999968
549,8,0.010749999999999963,0.007399999999999983
549,16,0.009399999999999971,0.0059999999999999915
549,32,0.006749999999999987,0.005549999999999994
550,1,0.04295000000000072,0.04295000000000072
550,2,0.021500000000000102,0.021500000000000102
550,4,0.026850000000000256,0.010849999999999962
550,8,0.01614999999999995,0.007499999999999982
550,16,0.010749999999999963,0.00629999999999999
550,32,0.006749999999999987,0.005549999999999994
553,1,0.04295000000000072,0.04295000000000072
553,2,0.021500000000000102,0.019100000000000034
553,4,0.01614999999999995,0.010599999999999964
553,8,0.010749999999999963,0.007699999999999981
553,16,0.006749999999999987,0.005699999999999993
553,32,0.006049999999999991,0.0054999999999999945
552,1,0.04295000000000072,0.04295000000000072
552,2,0.03225000000000041,0.020300000000000068
552,4,0.01614999999999995,0.00959999999999997
552,8,0.010749999999999963,0.006699999999999987
552,16,0.008099999999999979,0.006049999999999991
552,32,0.007399999999999983,0.005599999999999994
551,1,0.04295000000000072,0.04295000000000072
551,2,0.021500000000000102,0.01795
551,4,0.01614999999999995,0.008849999999999974
551,8,0.010749999999999963,0.006849999999999986
551,16,0.008099999999999979,0.005949999999999992
551,32,0.007399999999999983,0.005549999999999994
554,1,0.06445000000000106,0.06445000000000106
554,2,0.03225000000000041,0.026900000000000257
554,4,0.021500000000000102,0.011949999999999955
554,8,0.013449999999999946,0.0076499999999999815
554,16,0.008099999999999979,0.005949999999999992
554,32,0.006749999999999987,0.0054999999999999945
555,1,0.04295000000000072,0.04295000000000072
555,2,0.021500000000000102,0.01795
555,4,0.01614999999999995,0.009899999999999968
555,8,0.013449999999999946,0.007549999999999982
555,16,0.008099999999999979,0.005949999999999992
555,32,0.007399999999999983,0.005549999999999994
556,1,0.04295000000000072,0.04295000000000072
556,2,0.04295000000000072,0.0249500000000002
556,4,0.026850000000000256,0.01119999999999996
556,8,0.013449999999999946,0.007249999999999984
556,16,0.009399999999999971,0.0061499999999999905
556,32,0.007399999999999983,0.005599999999999994
557,1,0.04295000000000072,0.04295000000000072
557,2,0.03225000000000041,0.021500000000000102
557,4,0.021500000000000102,0.012649999999999951
557,8,0.013449999999999946,0.0076499999999999815
557,16,0.009399999999999971,0.005949999999999992
557,32,0.006749999999999987,0.0054999999999999945
558,1,0.04295000000000072,0.04295000000000072
558,2,0.021500000000000102,0.01795
558,4,0.01614999999999995,0.009999999999999967
558,8,0.010749999999999963,0.006799999999999987
558,16,0.009399999999999971,0.005749999999999993
558,32,0.005399999999999995,0.005399999999999995
559,1,0.04295000000000072,0.04295000000000072
559,2,0.021500000000000102,0.01795
559,4,0.01614999999999995,0.009399999999999971
559,8,0.010749999999999963,0.006399999999999989
559,16,0.006749999999999987,0.005699999999999993
559,32,0.006749999999999987,0.005549999999999994
560,1,0.04295000000000072,0.04295000000000072
560,2,0.021500000000000102,0.01795
560,4,0.01614999999999995,0.00954999999999997
560,8,0.013449999999999946,0.007099999999999985
560,16,0.009399999999999971,0.005899999999999992
560,32,0.006049999999999991,0.005449999999999995
561,1,0.04295000000000072,0.04295000000000072
561,2,0.03225000000000041,0.026900000000000257
561,4,0.01614999999999995,0.00959999999999997
561,8,0.010749999999999963,0.0066499999999999875
561,16,0.009399999999999971,0.005849999999999992
561,32,0.006049999999999991,0.005449999999999995
562,1,0.04295000000000072,0.04295000000000072
562,2,0.03225000000000041,0.01614999999999995
562,4,0.01614999999999995,0.008749999999999975
562,8,0.010749999999999963,0.007299999999999984
562,16,0.008099999999999979,0.005949999999999992
562,32,0.006749999999999987,0.005549999999999994
563,1,0.04295000000000072,0.04295000000000072
563,2,0.021500000000000102,0.021500000000000102
563,4,0.01614999999999995,0.01289999999999995
563,8,0.010749999999999963,0.006749999999999987
563,16,0.008099999999999979,0.005699999999999993
563,32,0.007399999999999983,0.005549999999999994
564,1,0.04295000000000072,0.04295000000000072
564,2,0.021500000000000102,0.021500000000000102
564,4,0.021500000000000102,0.009799999999999968
564,8,0.013449999999999946,0.008049999999999979
564,16,0.010749999999999963,0.0061499999999999905
564,32,0.008749999999999975,0.005849999999999992
565,1,0.04295000000000072,0.04295000000000072
565,2,0.03225000000000041,0.021500000000000102
565,4,0.01614999999999995,0.010199999999999966
565,8,0.013449999999999946,0.007099999999999985
565,16,0.008099999999999979,0.005849999999999992
565,32,0.006749999999999987,0.0054999999999999945
566,1,0.04295000000000072,0.04295000000000072
566,2,0.021500000000000102,0.014349999999999941
566,4,0.01614999999999995,0.008599999999999976
566,8,0.013449999999999946,0.006849999999999986
566,16,0.008099999999999979,0.005649999999999994
566,32,0.005399999999999995,0.005399999999999995
567,1,0.04295000000000072,0.04295000000000072
567,2,0.021500000000000102,0.021500000000000102
567,4,0.021500000000000102,0.01114999999999996
567,8,0.010749999999999963,0.0071499999999999845
567,16,0.009399999999999971,0.006049999999999991
567,32,0.006749999999999987,0.0054999999999999945
568,1,0.04295000000000072,0.04295000000000072
568,2,0.03225000000000041,0.01795
568,4,0.021500000000000102,0.010499999999999964
568,8,0.013449999999999946,0.0071499999999999845
568,16,0.010749999999999963,0.0059999999999999915
568,32,0.006049999999999991,0.005449999999999995
569,1,0.04295000000000072,0.04295000000000072
569,2,0.03225000000000041,0.021500000000000102
569,4,0.01614999999999995,0.009099999999999973
569,8,0.010749999999999963,0.006799999999999987
569,16,0.008099999999999979,0.005849999999999992
569,32,0.005399999999999995,0.005399999999999995
570,1,0.04295000000000072,0.04295000000000072
570,2,0.021500000000000102,0.01795
570,4,0.01614999999999995,0.009199999999999972
570,8,0.013449999999999946,0.006599999999999988
570,16,0.009399999999999971,0.005849999999999992
570,32,0.006749999999999987,0.0054999999999999945
573,1,0.04295000000000072,0.04295000000000072
573,2,0.021500000000000102,0.021500000000000102
573,4,0.010749999999999963,0.009099999999999973
573,8,0.010749999999999963,0.006699999999999987
573,16,0.009399999999999971,0.005799999999999993
573,32,0.006049999999999991,0.005449999999999995
572,1,0.04295000000000072,0.04295000000000072
572,2,0.021500000000000102,0.021500000000000102
572,4,0.01614999999999995,0.00949999999999997
572,8,0.013449999999999946,0.00794999999999998
572,16,0.008099999999999979,0.005949999999999992
572,32,0.006049999999999991,0.005449999999999995
571,1,0.04295000000000072,0.04295000000000072
571,2,0.03225000000000041,0.021500000000000102
571,4,0.01614999999999995,0.009249999999999972
571,8,0.010749999999999963,0.006899999999999986
571,16,0.006749999999999987,0.005749999999999993
571,32,0.005399999999999995,0.005399999999999995
574,1,0.04295000000000072,0.04295000000000072
574,2,0.021500000000000102,0.014349999999999941
574,4,0.01614999999999995,0.00959999999999997
574,8,0.010749999999999963,0.007249999999999984
574,16,0.008099999999999979,0.0059999999999999915
574,32,0.006049999999999991,0.005449999999999995
575,1,0.04295000000000072,0.04295000000000072
575,2,0.021500000000000102,0.01795
575,4,0.021500000000000102,0.00964999999999997
575,8,0.013449999999999946,0.006849999999999986
575,16,0.008099999999999979,0.005799999999999993
575,32,0.008099999999999979,0.005549999999999994
576,1,0.04295000000000072,0.04295000000000072
576,2,0.03225000000000041,0.01795
576,4,0.021500000000000102,0.009799999999999968
576,8,0.013449999999999946,0.006899999999999986
576,16,0.009399999999999971,0.006099999999999991
576,32,0.007399999999999983,0.005599999999999994
577,1,0.04295000000000072,0.04295000000000072
577,2,0.021500000000000102,0.01795
577,4,0.01614999999999995,0.009099999999999973
577,8,0.013449999999999946,0.007099999999999985
577,16,0.010749999999999963,0.006099999999999991
577,32,0.006749999999999987,0.005549999999999994
578,1,0.04295000000000072,0.04295000000000072
578,2,0.021500000000000102,0.019100000000000034
578,4,0.01614999999999995,0.010499999999999964
578,8,0.010749999999999963,0.0066499999999999875
578,16,0.006749999999999987,0.005749999999999993
578,32,0.006049999999999991,0.005449999999999995
579,1,0.04295000000000072,0.04295000000000072
579,2,0.03225000000000041,0.021500000000000102
579,4,0.01614999999999995,0.010499999999999964
579,8,0.010749999999999963,0.006499999999999988
579,16,0.008099999999999979,0.005749999999999993
579,32,0.006049999999999991,0.005449999999999995
582,1,0.04295000000000072,0.04295000000000072
582,2,0.03225000000000041,0.021500000000000102
582,4,0.021500000000000102,0.014299999999999941
582,8,0.01614999999999995,0.00784999999999998
582,16,0.009399999999999971,0.005899999999999992
582,32,0.006049999999999991,0.005449999999999995
581,1,0.04295000000000072,0.04295000000000072
581,2,0.03225000000000041,0.026900000000000257
581,4,0.01614999999999995,0.010899999999999962
581,8,0.010749999999999963,0.0071499999999999845
581,16,0.012099999999999955,0.006399999999999989
581,32,0.006749999999999987,0.005549999999999994
580,1,0.04295000000000072,0.04295000000000072
580,2,0.03225000000000041,0.028650000000000307
580,4,0.021500000000000102,0.012249999999999954
580,8,0.013449999999999946,0.007449999999999983
580,16,0.010749999999999963,0.006099999999999991
580,32,0.007399999999999983,0.005599999999999994
583,1,0.04295000000000072,0.04295000000000072
583,2,0.04295000000000072,0.022600000000000134
583,4,0.021500000000000102,0.010299999999999965
583,8,0.013449999999999946,0.007299999999999984
583,16,0.010749999999999963,0.0059999999999999915
583,32,0.006749999999999987,0.0054999999999999945
584,1,0.06445000000000106,0.06445000000000106
584,2,0.03225000000000041,0.01795
584,4,0.01614999999999995,0.010749999999999963
584,8,0.010749999999999963,0.006899999999999986
584,16,0.008099999999999979,0.005899999999999992
584,32,0.006049999999999991,0.005449999999999995
585,1,0.06445000000000106,0.06445000000000106
585,2,0.04295000000000072,0.03010000000000035
585,4,0.021500000000000102,0.00944999999999997
585,8,0.013449999999999946,0.006899999999999986
585,16,0.008099999999999979,0.005899999999999992
585,32,0.008099999999999979,0.005599999999999994
586,1,0.04295000000000072,0.04295000000000072
586,2,0.021500000000000102,0.021500000000000102
586,4,0.01614999999999995,0.010149999999999966
586,8,0.010749999999999963,0.006699999999999987
586,16,0.008099999999999979,0.005749999999999993
586,32,0.006049999999999991,0.0054999999999999945
587,1,0.04295000000000072,0.04295000000000072
587,2,0.021500000000000102,0.021500000000000102
587,4,0.01614999999999995,0.010749999999999963
587,8,0.010749999999999963,0.006699999999999987
587,16,0.008099999999999979,0.005899999999999992
587,32,0.006749999999999987,0.005549999999999994
588,1,0.04295000000000072,0.04295000000000072
588,2,0.021500000000000102,0.021500000000000102
588,4,0.01614999999999995,0.009849999999999968
588,8,0.010749999999999963,0.007449999999999983
588,16,0.009399999999999971,0.0059999999999999915
588,32,0.006749999999999987,0.005549999999999994
589,1,0.04295000000000072,0.04295000000000072
589,2,0.021500000000000102,0.01795
589,4,0.021500000000000102,0.008949999999999974
589,8,0.013449999999999946,0.006999999999999985
589,16,0.008099999999999979,0.0059999999999999915
589,32,0.006049999999999991,0.0054999999999999945
591,1,0.06445000000000106,0.06445000000000106
591,2,0.03225000000000041,0.021500000000000102
591,4,0.01614999999999995,0.009749999999999969
591,8,0.013449999999999946,0.006849999999999986
591,16,0.008099999999999979,0.0059999999999999915
591,32,0.006749999999999987,0.005549999999999994
590,1,0.04295000000000072,0.04295000000000072
590,2,0.021500000000000102,0.021500000000000102
590,4,0.01614999999999995,0.012549999999999952
590,8,0.013449999999999946,0.006849999999999986
590,16,0.008099999999999979,0.005849999999999992
590,32,0.005399999999999995,0.005399999999999995
592,1,0.04295000000000072,0.04295000000000072
592,2,0.021500000000000102,0.01795
592,4,0.01614999999999995,0.010399999999999965
592,8,0.013449999999999946,0.007199999999999984
592,16,0.009399999999999971,0.0061499999999999905
592,32,0.006049999999999991,0.005449999999999995
593,1,0.04295000000000072,0.04295000000000072
593,2,0.021500000000000102,0.014349999999999941
593,4,0.01614999999999995,0.00944999999999997
593,8,0.010749999999999963,0.006549999999999988
593,16,0.010749999999999963,0.005949999999999992
593,32,0.008099999999999979,0.005649999999999994
594,1,0.04295000000000072,0.04295000000000072
594,2,0.03225000000000041,0.026900000000000257
594,4,0.021500000000000102,0.011699999999999957
594,8,0.010749999999999963,0.006949999999999986
594,16,0.008099999999999979,0.005849999999999992
594,32,0.007399999999999983,0.005549999999999994
595,1,0.04295000000000072,0.04295000000000072
595,2,0.021500000000000102,0.021500000000000102
595,4,0.01614999999999995,0.009099999999999973
595,8,0.010749999999999963,0.006899999999999986
595,16,0.008099999999999979,0.005799999999999993
595,32,0.006749999999999987,0.005549999999999994
596,1,0.04295000000000072,0.04295000000000072
596,2,0.021500000000000102,0.021500000000000102
596,4,0.01614999999999995,0.009049999999999973
596,8,0.010749999999999963,0.006849999999999986
596,16,0.008099999999999979,0.005799999999999993
596,32,0.006049999999999991,0.005449999999999995
597,1,0.04295000000000072,0.04295000000000072
597,2,0.021500000000000102,0.021500000000000102
597,4,0.01614999999999995,0.00954999999999997
597,8,0.010749999999999963,0.006799999999999987
597,16,0.008099999999999979,0.005899999999999992
597,32,0.005399999999999995,0.005399999999999995
598,1,0.04295000000000072,0.04295000000000072
598,2,0.021500000000000102,0.021500000000000102
598,4,0.021500000000000102,0.013649999999999945
598,8,0.010749999999999963,0.007199999999999984
598,16,0.009399999999999971,0.006049999999999991
598,32,0.006749999999999987,0.005549999999999994
599,1,0.04295000000000072,0.04295000000000072
599,2,0.021500000000000102,0.021500000000000102
599,4,0.01614999999999995,0.008599999999999976
599,8,0.010749999999999963,0.006899999999999986
599,16,0.008099999999999979,0.005949999999999992
599,32,0.006749999999999987,0.0054999999999999945
600,1,0.04295000000000072,0.04295000000000072
