fabric,P,seed,k,t_prop
2tier,16,182,4,0.005399999999999995
2tier,16,182,8,0.005399999999999995
2tier,16,182,16,0.005399999999999995
2tier,16,183,2,0.005399999999999995
2tier,16,183,4,0.005399999999999995
2tier,16,183,8,0.005399999999999995
2tier,16,183,16,0.005399999999999995
2tier,16,184,2,0.005399999999999995
2tier,16,184,4,0.005399999999999995
2tier,16,184,8,0.005399999999999995
2tier,16,184,16,0.005399999999999995
2tier,16,185,2,0.007549999999999982
2tier,16,185,4,0.005399999999999995
2tier,16,185,8,0.005399999999999995
2tier,16,185,16,0.005399999999999995
2tier,16,186,2,0.007549999999999982
2tier,16,186,4,0.0059999999999999915
2tier,16,186,8,0.005399999999999995
2tier,16,186,16,0.005399999999999995
2tier,16,187,2,0.007549999999999982
2tier,16,187,4,0.005399999999999995
2tier,16,187,8,0.005399999999999995
2tier,16,187,16,0.005399999999999995
2tier,16,188,2,0.008999999999999973
2tier,16,188,4,0.005399999999999995
2tier,16,188,8,0.005699999999999993
2tier,16,188,16,0.005399999999999995
2tier,16,189,2,0.008999999999999973
2tier,16,189,4,0.0059999999999999915
2tier,16,189,8,0.005399999999999995
2tier,16,189,16,0.005399999999999995
2tier,16,190,2,0.005399999999999995
2tier,16,190,4,0.005399999999999995
2tier,16,190,8,0.005399999999999995
2tier,16,190,16,0.005399999999999995
2tier,16,191,2,0.005399999999999995
2tier,16,191,4,0.005399999999999995
2tier,16,191,8,0.005399999999999995
2tier,16,191,16,0.005399999999999995
2tier,16,192,2,0.006449999999999989
2tier,16,192,4,0.005399999999999995
2tier,16,192,8,0.005399999999999995
2tier,16,192,16,0.005399999999999995
2tier,16,193,2,0.007549999999999982
2tier,16,193,4,0.005399999999999995
2tier,16,193,8,0.005399999999999995
2tier,16,193,16,0.005399999999999995
2tier,16,194,2,0.010749999999999963
2tier,16,194,4,0.005399999999999995
2tier,16,194,8,0.005399999999999995
2tier,16,194,16,0.005399999999999995
2tier,16,195,2,0.007549999999999982
2tier,16,195,4,0.005399999999999995
2tier,16,195,8,0.005399999999999995
2tier,16,195,16,0.005399999999999995
2tier,16,196,2,0.008999999999999973
2tier,16,196,4,0.007349999999999983
2tier,16,196,8,0.005799999999999993
2tier,16,196,16,0.005399999999999995
2tier,16,197,2,0.005399999999999995
2tier,16,197,4,0.005399999999999995
2tier,16,197,8,0.005399999999999995
2tier,16,197,16,0.005399999999999995
2tier,16,198,2,0.006449999999999989
2tier,16,198,4,0.005399999999999995
2tier,16,198,8,0.005399999999999995
2tier,16,198,16,0.005399999999999995
2tier,16,199,2,0.005399999999999995
2tier,16,199,4,0.005399999999999995
2tier,16,199,8,0.005399999999999995
2tier,16,199,16,0.005399999999999995
2tier,16,200,2,0.005399999999999995
2tier,16,200,4,0.005399999999999995
2tier,16,200,8,0.005399999999999995
2tier,16,200,16,0.005399999999999995
2tier,16,201,2,0.007549999999999982
2tier,16,201,4,0.005399999999999995
2tier,16,201,8,0.005399999999999995
2tier,16,201,16,0.005399999999999995
2tier,16,202,2,0.005399999999999995
2tier,16,202,4,0.005399999999999995
2tier,16,202,8,0.005399999999999995
2tier,16,202,16,0.005399999999999995
2tier,16,203,2,0.007549999999999982
2tier,16,203,4,0.005399999999999995
2tier,16,203,8,0.005399999999999995
2tier,16,203,16,0.005399999999999995
2tier,16,204,2,0.005399999999999995
2tier,16,204,4,0.005399999999999995
2tier,16,204,8,0.005399999999999995
2tier,16,204,16,0.005399999999999995
2tier,16,205,2,0.007549999999999982
2tier,16,205,4,0.005399999999999995
2tier,16,205,8,0.005399999999999995
2tier,16,205,16,0.005399999999999995
2tier,16,206,2,0.005399999999999995
2tier,16,206,4,0.006349999999999989
2tier,16,206,8,0.005399999999999995
2tier,16,206,16,0.005399999999999995
2tier,16,207,2,0.007549999999999982
2tier,16,207,4,0.005399999999999995
2tier,16,207,8,0.005399999999999995
2tier,16,207,16,0.005399999999999995
2tier,16,208,2,0.007549999999999982
2tier,16,208,4,0.005399999999999995
2tier,16,208,8,0.005399999999999995
2tier,16,208,16,0.005399999999999995
2tier,16,209,2,0.007549999999999982
2tier,16,209,4,0.005399999999999995
2tier,16,209,8,0.005399999999999995
2tier,16,209,16,0.005399999999999995
2tier,16,210,2,0.005399999999999995
2tier,16,210,4,0.005399999999999995
2tier,16,210,8,0.005399999999999995
2tier,16,210,16,0.005399999999999995
2tier,16,211,2,0.005399999999999995
2tier,16,211,4,0.005399999999999995
2tier,16,211,8,0.005399999999999995
2tier,16,211,16,0.005399999999999995
2tier,16,212,2,0.005399999999999995
2tier,16,212,4,0.005399999999999995
2tier,16,212,8,0.005399999999999995
2tier,16,212,16,0.005399999999999995
2tier,16,213,2,0.005399999999999995
2tier,16,213,4,0.005399999999999995
2tier,16,213,8,0.005399999999999995
2tier,16,213,16,0.005399999999999995
2tier,16,214,2,0.005399999999999995
2tier,16,214,4,0.005399999999999995
2tier,16,214,8,0.005399999999999995
2tier,16,214,16,0.005399999999999995
2tier,16,215,2,0.005399999999999995
2tier,16,215,4,0.005399999999999995
2tier,16,215,8,0.005399999999999995
2tier,16,215,16,0.005399999999999995
2tier,16,216,2,0.007549999999999982
2tier,16,216,4,0.005399999999999995
2tier,16,216,8,0.005399999999999995
2tier,16,216,16,0.005399999999999995
2tier,16,217,2,0.007549999999999982
2tier,16,217,4,0.005399999999999995
2tier,16,217,8,0.005399999999999995
2tier,16,217,16,0.005399999999999995
2tier,16,218,2,0.005399999999999995
2tier,16,218,4,0.005399999999999995
2tier,16,218,8,0.005399999999999995
2tier,16,218,16,0.005399999999999995
2tier,16,219,2,0.005399999999999995
2tier,16,219,4,0.005399999999999995
2tier,16,219,8,0.005399999999999995
2tier,16,219,16,0.005399999999999995
2tier,16,220,2,0.005399999999999995
2tier,16,220,4,0.005399999999999995
2tier,16,220,8,0.005399999999999995
2tier,16,220,16,0.005399999999999995
2tier,16,221,2,0.007549999999999982
2tier,16,221,4,0.005399999999999995
2tier,16,221,8,0.005399999999999995
2tier,16,221,16,0.005399999999999995
2tier,16,222,2,0.005399999999999995
2tier,16,222,4,0.005399999999999995
2tier,16,222,8,0.005399999999999995
2tier,16,222,16,0.005399999999999995
2tier,16,223,2,0.005399999999999995
2tier,16,223,4,0.005399999999999995
2tier,16,223,8,0.005399999999999995
2tier,16,223,16,0.005399999999999995
2tier,16,224,2,0.007549999999999982
2tier,16,224,4,0.005399999999999995
2tier,16,224,8,0.005399999999999995
2tier,16,224,16,0.005399999999999995
2tier,16,225,2,0.005399999999999995
2tier,16,225,4,0.005399999999999995
2tier,16,225,8,0.005399999999999995
2tier,16,225,16,0.005399999999999995
2tier,16,226,2,0.010749999999999963
2tier,16,226,4,0.005399999999999995
2tier,16,226,8,0.005399999999999995
2tier,16,226,16,0.005399999999999995
2tier,16,227,2,0.010749999999999963
2tier,16,227,4,0.005399999999999995
2tier,16,227,8,0.005399999999999995
2tier,16,227,16,0.005399999999999995
2tier,16,228,2,0.005399999999999995
2tier,16,228,4,0.005399999999999995
2tier,16,228,8,0.005399999999999995
2tier,16,228,16,0.005399999999999995
2tier,16,229,2,0.005399999999999995
2tier,16,229,4,0.005399999999999995
2tier,16,229,8,0.005399999999999995
2tier,16,229,16,0.005399999999999995
2tier,16,230,2,0.005399999999999995
2tier,16,230,4,0.005399999999999995
2tier,16,230,8,0.005399999999999995
2tier,16,230,16,0.005399999999999995
2tier,16,231,2,0.005399999999999995
2tier,16,231,4,0.005399999999999995
2tier,16,231,8,0.005399999999999995
2tier,16,231,16,0.005399999999999995
2tier,16,232,2,0.007549999999999982
2tier,16,232,4,0.005399999999999995
2tier,16,232,8,0.005699999999999993
2tier,16,232,16,0.005399999999999995
2tier,16,233,2,0.007549999999999982
2tier,16,233,4,0.005399999999999995
2tier,16,233,8,0.005399999999999995
2tier,16,233,16,0.005399999999999995
2tier,16,234,2,0.007549999999999982
2tier,16,234,4,0.005399999999999995
2tier,16,234,8,0.005399999999999995
2tier,16,234,16,0.005399999999999995
2tier,16,235,2,0.005399999999999995
2tier,16,235,4,0.005399999999999995
2tier,16,235,8,0.005399999999999995
2tier,16,235,16,0.005399999999999995
2tier,16,236,2,0.005399999999999995
2tier,16,236,4,0.005399999999999995
2tier,16,236,8,0.005399999999999995
2tier,16,236,16,0.005399999999999995
2tier,16,237,2,0.008099999999999979
2tier,16,237,4,0.005399999999999995
2tier,16,237,8,0.005399999999999995
2tier,16,237,16,0.005399999999999995
2tier,16,238,2,0.005399999999999995
2tier,16,238,4,0.005399999999999995
2tier,16,238,8,0.005399999999999995
2tier,16,238,16,0.005399999999999995
2tier,16,239,2,0.005399999999999995
2tier,16,239,4,0.005399999999999995
2tier,16,239,8,0.005399999999999995
2tier,16,239,16,0.005399999999999995
2tier,16,240,2,0.007549999999999982
2tier,16,240,4,0.005399999999999995
2tier,16,240,8,0.005399999999999995
2tier,16,240,16,0.005399999999999995
2tier,16,241,2,0.010749999999999963
2tier,16,241,4,0.005399999999999995
2tier,16,241,8,0.005399999999999995
2tier,16,241,16,0.005399999999999995
2tier,16,242,2,0.005399999999999995
2tier,16,242,4,0.005399999999999995
2tier,16,242,8,0.005399999999999995
2tier,16,242,16,0.005399999999999995
2tier,16,243,2,0.005399999999999995
2tier,16,243,4,0.005399999999999995
2tier,16,243,8,0.005399999999999995
2tier,16,243,16,0.005399999999999995
2tier,16,244,2,0.005399999999999995
2tier,16,244,4,0.005399999999999995
2tier,16,244,8,0.005399999999999995
2tier,16,244,16,0.005399999999999995
2tier,16,245,2,0.010749999999999963
2tier,16,245,4,0.006349999999999989
2tier,16,245,8,0.005399999999999995
2tier,16,245,16,0.005399999999999995
2tier,16,246,2,0.007549999999999982
2tier,16,246,4,0.005399999999999995
2tier,16,246,8,0.005399999999999995
2tier,16,246,16,0.005399999999999995
2tier,16,247,2,0.007549999999999982
2tier,16,247,4,0.005399999999999995
2tier,16,247,8,0.005399999999999995
2tier,16,247,16,0.005399999999999995
2tier,16,248,2,0.005399999999999995
2tier,16,248,4,0.005399999999999995
2tier,16,248,8,0.005399999999999995
2tier,16,248,16,0.005399999999999995
2tier,16,249,2,0.005399999999999995
2tier,16,249,4,0.005399999999999995
2tier,16,249,8,0.005399999999999995
2tier,16,249,16,0.005399999999999995
2tier,16,250,2,0.007549999999999982
2tier,16,250,4,0.005399999999999995
2tier,16,250,8,0.005399999999999995
2tier,16,250,16,0.005399999999999995
2tier,16,251,2,0.007549999999999982
2tier,16,251,4,0.005399999999999995
2tier,16,251,8,0.005399999999999995
2tier,16,251,16,0.005399999999999995
2tier,16,252,2,0.005399999999999995
2tier,16,252,4,0.005399999999999995
2tier,16,252,8,0.005399999999999995
2tier,16,252,16,0.005399999999999995
2tier,16,253,2,0.007549999999999982
2tier,16,253,4,0.005399999999999995
2tier,16,253,8,0.005399999999999995
2tier,16,253,16,0.005399999999999995
2tier,16,254,2,0.012699999999999951
2tier,16,254,4,0.0059999999999999915
2tier,16,254,8,0.005399999999999995
2tier,16,254,16,0.005399999999999995
2tier,16,255,2,0.010749999999999963
2tier,16,255,4,0.005399999999999995
2tier,16,255,8,0.005399999999999995
2tier,16,255,16,0.005399999999999995
2tier,16,256,2,0.005399999999999995
2tier,16,256,4,0.005399999999999995
2tier,16,256,8,0.005399999999999995
2tier,16,256,16,0.005399999999999995
2tier,16,257,2,0.005399999999999995
2tier,16,257,4,0.005399999999999995
2tier,16,257,8,0.005399999999999995
2tier,16,257,16,0.005399999999999995
2tier,16,258,2,0.007549999999999982
2tier,16,258,4,0.00624999999999999
2tier,16,258,8,0.005399999999999995
2tier,16,258,16,0.005399999999999995
2tier,16,259,2,0.007549999999999982
2tier,16,259,4,0.006349999999999989
2tier,16,259,8,0.005399999999999995
2tier,16,259,16,0.005399999999999995
2tier,16,260,2,0.008999999999999973
2tier,16,260,4,0.008199999999999978
2tier,16,260,8,0.006099999999999991
2tier,16,260,16,0.005399999999999995
2tier,16,261,2,0.005399999999999995
2tier,16,261,4,0.005399999999999995
2tier,16,261,8,0.005399999999999995
2tier,16,261,16,0.005399999999999995
2tier,16,262,2,0.005399999999999995
2tier,16,262,4,0.005399999999999995
2tier,16,262,8,0.005399999999999995
2tier,16,262,16,0.005399999999999995
2tier,16,263,2,0.007549999999999982
2tier,16,263,4,0.005399999999999995
2tier,16,263,8,0.005399999999999995
2tier,16,263,16,0.005399999999999995
2tier,16,264,2,0.005399999999999995
2tier,16,264,4,0.005399999999999995
2tier,16,264,8,0.005399999999999995
2tier,16,264,16,0.005399999999999995
2tier,16,265,2,0.005399999999999995
2tier,16,265,4,0.006349999999999989
2tier,16,265,8,0.005399999999999995
2tier,16,265,16,0.005399999999999995
2tier,16,266,2,0.005399999999999995
2tier,16,266,4,0.005399999999999995
2tier,16,266,8,0.005399999999999995
2tier,16,266,16,0.005399999999999995
2tier,16,267,2,0.005399999999999995
2tier,16,267,4,0.005399999999999995
2tier,16,267,8,0.005399999999999995
2tier,16,267,16,0.005399999999999995
2tier,16,268,2,0.005399999999999995
2tier,16,268,4,0.005399999999999995
2tier,16,268,8,0.005399999999999995
2tier,16,268,16,0.005399999999999995
2tier,16,269,2,0.008099999999999979
2tier,16,269,4,0.0059999999999999915
2tier,16,269,8,0.005399999999999995
2tier,16,269,16,0.005399999999999995
2tier,16,270,2,0.008999999999999973
2tier,16,270,4,0.0059999999999999915
2tier,16,270,8,0.005399999999999995
2tier,16,270,16,0.005399999999999995
2tier,16,271,2,0.005399999999999995
2tier,16,271,4,0.005399999999999995
2tier,16,271,8,0.005399999999999995
2tier,16,271,16,0.005399999999999995
2tier,16,272,2,0.005399999999999995
2tier,16,272,4,0.005399999999999995
2tier,16,272,8,0.005399999999999995
2tier,16,272,16,0.005399999999999995
2tier,16,273,2,0.005399999999999995
2tier,16,273,4,0.005399999999999995
2tier,16,273,8,0.005399999999999995
2tier,16,273,16,0.005399999999999995
2tier,16,274,2,0.005399999999999995
2tier,16,274,4,0.007349999999999983
2tier,16,274,8,0.005399999999999995
2tier,16,274,16,0.005399999999999995
2tier,16,275,2,0.005399999999999995
2tier,16,275,4,0.005399999999999995
2tier,16,275,8,0.005399999999999995
2tier,16,275,16,0.005399999999999995
2tier,16,276,2,0.005399999999999995
2tier,16,276,4,0.005399999999999995
2tier,16,276,8,0.005399999999999995
2tier,16,276,16,0.005399999999999995
2tier,16,277,2,0.006449999999999989
2tier,16,277,4,0.006949999999999986
2tier,16,277,8,0.005399999999999995
2tier,16,277,16,0.005399999999999995
2tier,16,278,2,0.005399999999999995
2tier,16,278,4,0.005399999999999995
2tier,16,278,8,0.005399999999999995
2tier,16,278,16,0.005399999999999995
2tier,16,279,2,0.005399999999999995
2tier,16,279,4,0.005399999999999995
2tier,16,279,8,0.005399999999999995
2tier,16,279,16,0.005399999999999995
2tier,16,280,2,0.007549999999999982
2tier,16,280,4,0.005399999999999995
2tier,16,280,8,0.005399999999999995
2tier,16,280,16,0.005399999999999995
2tier,16,281,2,0.007549999999999982
2tier,16,281,4,0.005399999999999995
2tier,16,281,8,0.005399999999999995
2tier,16,281,16,0.005399999999999995
2tier,16,282,2,0.005399999999999995
2tier,16,282,4,0.005399999999999995
2tier,16,282,8,0.005399999999999995
2tier,16,282,16,0.005399999999999995
2tier,16,283,2,0.007549999999999982
2tier,16,283,4,0.005399999999999995
2tier,16,283,8,0.005399999999999995
2tier,16,283,16,0.005399999999999995
2tier,16,284,2,0.005399999999999995
2tier,16,284,4,0.005399999999999995
2tier,16,284,8,0.005399999999999995
2tier,16,284,16,0.005399999999999995
2tier,16,285,2,0.007549999999999982
2tier,16,285,4,0.005399999999999995
2tier,16,285,8,0.005399999999999995
2tier,16,285,16,0.005399999999999995
2tier,16,286,2,0.005399999999999995
2tier,16,286,4,0.005399999999999995
2tier,16,286,8,0.005399999999999995
2tier,16,286,16,0.005399999999999995
2tier,16,287,2,0.005399999999999995
2tier,16,287,4,0.005399999999999995
2tier,16,287,8,0.005399999999999995
2tier,16,287,16,0.005399999999999995
2tier,16,288,2,0.005399999999999995
2tier,16,288,4,0.005399999999999995
2tier,16,288,8,0.005399999999999995
2tier,16,288,16,0.005399999999999995
2tier,16,289,2,0.007549999999999982
2tier,16,289,4,0.005399999999999995
2tier,16,289,8,0.005399999999999995
2tier,16,289,16,0.005399999999999995
2tier,16,290,2,0.007549999999999982
2tier,16,290,4,0.005399999999999995
2tier,16,290,8,0.005399999999999995
2tier,16,290,16,0.005399999999999995
2tier,16,291,2,0.005399999999999995
2tier,16,291,4,0.005399999999999995
2tier,16,291,8,0.005399999999999995
2tier,16,291,16,0.005399999999999995
2tier,16,292,2,0.005399999999999995
2tier,16,292,4,0.005399999999999995
2tier,16,292,8,0.005399999999999995
2tier,16,292,16,0.005399999999999995
2tier,16,293,2,0.006449999999999989
2tier,16,293,4,0.005399999999999995
2tier,16,293,8,0.005399999999999995
2tier,16,293,16,0.005399999999999995
2tier,16,294,2,0.005399999999999995
2tier,16,294,4,0.005399999999999995
2tier,16,294,8,0.005399999999999995
2tier,16,294,16,0.005399999999999995
2tier,16,295,2,0.005399999999999995
2tier,16,295,4,0.005399999999999995
2tier,16,295,8,0.005399999999999995
2tier,16,295,16,0.005399999999999995
2tier,16,296,2,0.005399999999999995
2tier,16,296,4,0.005399999999999995
2tier,16,296,8,0.005399999999999995
2tier,16,296,16,0.005399999999999995
2tier,16,297,2,0.005399999999999995
2tier,16,297,4,0.005399999999999995
2tier,16,297,8,0.005399999999999995
2tier,16,297,16,0.005399999999999995
2tier,16,298,2,0.007549999999999982
2tier,16,298,4,0.005399999999999995
2tier,16,298,8,0.005399999999999995
2tier,16,298,16,0.005399999999999995
2tier,16,299,2,0.005399999999999995
2tier,16,299,4,0.005399999999999995
2tier,16,299,8,0.005399999999999995
2tier,16,299,16,0.005399999999999995
2tier,16,300,2,0.005399999999999995
2tier,16,300,4,0.005399999999999995
2tier,16,300,8,0.005399999999999995
2tier,16,300,16,0.005399999999999995
2tier,16,301,2,0.006449999999999989
2tier,16,301,4,0.006349999999999989
2tier,16,301,8,0.005399999999999995
2tier,16,301,16,0.005399999999999995
2tier,16,302,2,0.007549999999999982
2tier,16,302,4,0.005399999999999995
2tier,16,302,8,0.005399999999999995
2tier,16,302,16,0.005399999999999995
2tier,16,303,2,0.007549999999999982
2tier,16,303,4,0.005399999999999995
2tier,16,303,8,0.005399999999999995
2tier,16,303,16,0.005399999999999995
2tier,16,304,2,0.005399999999999995
2tier,16,304,4,0.005399999999999995
2tier,16,304,8,0.005399999999999995
2tier,16,304,16,0.005399999999999995
