fabric,P,seed,k,t_prop
3tier_nb,64,66,16,0.005399999999999995
3tier_nb,64,66,32,0.005399999999999995
3tier_os2,64,66,2,0.010749999999999963
3tier_os2,64,66,4,0.006399999999999989
3tier_os2,64,66,8,0.005399999999999995
3tier_os2,64,66,16,0.005399999999999995
3tier_os2,64,66,32,0.005399999999999995
3tier_os4,64,66,2,0.021500000000000102
3tier_os4,64,66,4,0.008599999999999976
3tier_os4,64,66,8,0.0066499999999999875
3tier_os4,64,66,16,0.005849999999999992
3tier_os4,64,66,32,0.005449999999999995
2tier,64,66,2,0.012599999999999952
2tier,64,66,4,0.008299999999999978
2tier,64,66,8,0.007249999999999984
2tier,64,66,16,0.006049999999999991
2tier,64,66,32,0.005749999999999993
3tier_nb,16,64,2,0.005399999999999995
3tier_nb,16,64,4,0.005399999999999995
3tier_nb,16,64,8,0.005399999999999995
3tier_nb,16,64,16,0.005399999999999995
3tier_nb,16,64,32,0.005399999999999995
3tier_os2,16,64,2,0.005399999999999995
3tier_os2,16,64,4,0.005399999999999995
3tier_os2,16,64,8,0.005399999999999995
3tier_os2,16,64,16,0.005399999999999995
3tier_os2,16,64,32,0.005399999999999995
3tier_os4,16,64,2,0.010749999999999963
3tier_os4,16,64,4,0.007199999999999984
3tier_os4,16,64,8,0.005399999999999995
3tier_os4,16,64,16,0.005399999999999995
3tier_os4,16,64,32,0.005399999999999995
2tier,16,64,2,0.007549999999999982
2tier,16,64,4,0.005399999999999995
2tier,16,64,8,0.005399999999999995
2tier,16,64,16,0.005399999999999995
2tier,16,64,32,0.005399999999999995
3tier_nb,64,64,2,0.007549999999999982
3tier_nb,64,64,4,0.005399999999999995
3tier_nb,64,64,8,0.005399999999999995
3tier_nb,64,64,16,0.005399999999999995
3tier_nb,64,64,32,0.005399999999999995
3tier_os2,64,64,2,0.008999999999999973
3tier_os2,64,64,4,0.006949999999999986
3tier_os2,64,64,8,0.005399999999999995
3tier_os2,64,64,16,0.005399999999999995
3tier_os2,64,64,32,0.005399999999999995
3tier_os4,64,64,2,0.01795
3tier_os4,64,64,4,0.010049999999999967
3tier_os4,64,64,8,0.006699999999999987
3tier_os4,64,64,16,0.005849999999999992
3tier_os4,64,64,32,0.005449999999999995
2tier,64,64,2,0.009849999999999968
2tier,64,64,4,0.007549999999999982
2tier,64,64,8,0.006549999999999988
2tier,64,64,16,0.0059999999999999915
2tier,64,64,32,0.005549999999999994
3tier_nb,16,68,2,0.005399999999999995
3tier_nb,16,68,4,0.005399999999999995
3tier_nb,16,68,8,0.005399999999999995
3tier_nb,16,68,16,0.005399999999999995
3tier_nb,16,68,32,0.005399999999999995
3tier_os2,16,68,2,0.007199999999999984
3tier_os2,16,68,4,0.005399999999999995
3tier_os2,16,68,8,0.005399999999999995
3tier_os2,16,68,16,0.005399999999999995
3tier_os2,16,68,32,0.005399999999999995
3tier_os4,16,68,2,0.014349999999999941
3tier_os4,16,68,4,0.007199999999999984
3tier_os4,16,68,8,0.005899999999999992
3tier_os4,16,68,16,0.005399999999999995
3tier_os4,16,68,32,0.005399999999999995
2tier,16,68,2,0.007549999999999982
2tier,16,68,4,0.005399999999999995
2tier,16,68,8,0.005399999999999995
2tier,16,68,16,0.005399999999999995
2tier,16,68,32,0.005399999999999995
3tier_nb,64,68,2,0.007549999999999982
3tier_nb,64,68,4,0.005399999999999995
3tier_nb,64,68,8,0.005399999999999995
3tier_nb,64,68,16,0.005399999999999995
3tier_nb,64,68,32,0.005399999999999995
3tier_os2,64,68,2,0.013449999999999946
3tier_os2,64,68,4,0.006849999999999986
3tier_os2,64,68,8,0.005399999999999995
3tier_os2,64,68,16,0.005399999999999995
3tier_os2,64,68,32,0.005399999999999995
3tier_os4,64,68,2,0.026900000000000257
3tier_os4,64,68,4,0.00964999999999997
3tier_os4,64,68,8,0.006949999999999986
3tier_os4,64,68,16,0.006049999999999991
3tier_os4,64,68,32,0.005449999999999995
2tier,64,68,2,0.009899999999999968
2tier,64,68,4,0.006949999999999986
2tier,64,68,8,0.00619999999999999
2tier,64,68,16,0.005899999999999992
2tier,64,68,32,0.005699999999999993
3tier_nb,16,69,2,0.005399999999999995
3tier_nb,16,69,4,0.005399999999999995
3tier_nb,16,69,8,0.005399999999999995
3tier_nb,16,69,16,0.005399999999999995
3tier_nb,16,69,32,0.005399999999999995
3tier_os2,16,69,2,0.005399999999999995
3tier_os2,16,69,4,0.005399999999999995
3tier_os2,16,69,8,0.005399999999999995
3tier_os2,16,69,16,0.005399999999999995
3tier_os2,16,69,32,0.005399999999999995
3tier_os4,16,69,2,0.010749999999999963
3tier_os4,16,69,4,0.007199999999999984
3tier_os4,16,69,8,0.005849999999999992
3tier_os4,16,69,16,0.005399999999999995
3tier_os4,16,69,32,0.005399999999999995
2tier,16,69,2,0.005399999999999995
2tier,16,69,4,0.005399999999999995
2tier,16,69,8,0.005399999999999995
2tier,16,69,16,0.005399999999999995
2tier,16,69,32,0.005399999999999995
3tier_nb,64,69,2,0.007549999999999982
3tier_nb,64,69,4,0.00624999999999999
3tier_nb,64,69,8,0.005649999999999994
3tier_nb,64,69,16,0.005399999999999995
3tier_nb,64,69,32,0.005399999999999995
3tier_os2,64,69,2,0.013449999999999946
3tier_os2,64,69,4,0.006399999999999989
3tier_os2,64,69,8,0.005649999999999994
3tier_os2,64,69,16,0.005399999999999995
3tier_os2,64,69,32,0.005399999999999995
3tier_os4,64,69,2,0.026900000000000257
3tier_os4,64,69,4,0.009899999999999968
3tier_os4,64,69,8,0.007449999999999983
3tier_os4,64,69,16,0.005849999999999992
3tier_os4,64,69,32,0.005399999999999995
2tier,64,69,2,0.012299999999999953
2tier,64,69,4,0.007549999999999982
2tier,64,69,8,0.005949999999999992
2tier,64,69,16,0.005649999999999994
2tier,64,69,32,0.005399999999999995
3tier_nb,16,67,2,0.005399999999999995
3tier_nb,16,67,4,0.005399999999999995
3tier_nb,16,67,8,0.005399999999999995
3tier_nb,16,67,16,0.005399999999999995
3tier_nb,16,67,32,0.005399999999999995
3tier_os2,16,67,2,0.007199999999999984
3tier_os2,16,67,4,0.006399999999999989
3tier_os2,16,67,8,0.005399999999999995
3tier_os2,16,67,16,0.005399999999999995
3tier_os2,16,67,32,0.005399999999999995
3tier_os4,16,67,2,0.014349999999999941
3tier_os4,16,67,4,0.00959999999999997
3tier_os4,16,67,8,0.0061499999999999905
3tier_os4,16,67,16,0.005399999999999995
3tier_os4,16,67,32,0.005399999999999995
2tier,16,67,2,0.005399999999999995
2tier,16,67,4,0.005399999999999995
2tier,16,67,8,0.005399999999999995
2tier,16,67,16,0.005399999999999995
2tier,16,67,32,0.005399999999999995
3tier_nb,64,67,2,0.007549999999999982
3tier_nb,64,67,4,0.005399999999999995
3tier_nb,64,67,8,0.005399999999999995
3tier_nb,64,67,16,0.005399999999999995
3tier_nb,64,67,32,0.005399999999999995
3tier_os2,64,67,2,0.008999999999999973
3tier_os2,64,67,4,0.006399999999999989
3tier_os2,64,67,8,0.005549999999999994
3tier_os2,64,67,16,0.005399999999999995
3tier_os2,64,67,32,0.005399999999999995
3tier_os4,64,67,2,0.01795
3tier_os4,64,67,4,0.009949999999999968
3tier_os4,64,67,8,0.006699999999999987
3tier_os4,64,67,16,0.005699999999999993
3tier_os4,64,67,32,0.005449999999999995
2tier,64,67,2,0.010749999999999963
2tier,64,67,4,0.00789999999999998
2tier,64,67,8,0.006349999999999989
2tier,64,67,16,0.005599999999999994
2tier,64,67,32,0.005599999999999994
3tier_nb,16,74,2,0.005399999999999995
3tier_nb,16,74,4,0.005399999999999995
3tier_nb,16,74,8,0.005399999999999995
3tier_nb,16,74,16,0.005399999999999995
3tier_nb,16,74,32,0.005399999999999995
3tier_os2,16,74,2,0.007199999999999984
3tier_os2,16,74,4,0.006399999999999989
3tier_os2,16,74,8,0.005399999999999995
3tier_os2,16,74,16,0.005399999999999995
3tier_os2,16,74,32,0.005399999999999995
3tier_os4,16,74,2,0.014349999999999941
3tier_os4,16,74,4,0.00789999999999998
3tier_os4,16,74,8,0.005849999999999992
3tier_os4,16,74,16,0.005399999999999995
3tier_os4,16,74,32,0.005399999999999995
2tier,16,74,2,0.010749999999999963
2tier,16,74,4,0.005399999999999995
2tier,16,74,8,0.005399999999999995
2tier,16,74,16,0.005399999999999995
2tier,16,74,32,0.005399999999999995
3tier_nb,64,74,2,0.007549999999999982
3tier_nb,64,74,4,0.005399999999999995
3tier_nb,64,74,8,0.005399999999999995
3tier_nb,64,74,16,0.005399999999999995
3tier_nb,64,74,32,0.005399999999999995
3tier_os2,64,74,2,0.008999999999999973
3tier_os2,64,74,4,0.006399999999999989
3tier_os2,64,74,8,0.005699999999999993
3tier_os2,64,74,16,0.005399999999999995
3tier_os2,64,74,32,0.005399999999999995
3tier_os4,64,74,2,0.01795
3tier_os4,64,74,4,0.009249999999999972
3tier_os4,64,74,8,0.0066499999999999875
3tier_os4,64,74,16,0.005949999999999992
3tier_os4,64,74,32,0.005449999999999995
2tier,64,74,2,0.013449999999999946
2tier,64,74,4,0.007099999999999985
2tier,64,74,8,0.006849999999999986
2tier,64,74,16,0.005899999999999992
2tier,64,74,32,0.005599999999999994
3tier_nb,16,78,2,0.005399999999999995
3tier_nb,16,78,4,0.005399999999999995
3tier_nb,16,78,8,0.005399999999999995
3tier_nb,16,78,16,0.005399999999999995
3tier_nb,16,78,32,0.005399999999999995
3tier_os2,16,78,2,0.007199999999999984
3tier_os2,16,78,4,0.005399999999999995
3tier_os2,16,78,8,0.005399999999999995
3tier_os2,16,78,16,0.005399999999999995
3tier_os2,16,78,32,0.005399999999999995
3tier_os4,16,78,2,0.014349999999999941
3tier_os4,16,78,4,0.008199999999999978
3tier_os4,16,78,8,0.005849999999999992
3tier_os4,16,78,16,0.005399999999999995
3tier_os4,16,78,32,0.005399999999999995
2tier,16,78,2,0.006449999999999989
2tier,16,78,4,0.005399999999999995
2tier,16,78,8,0.005399999999999995
2tier,16,78,16,0.005399999999999995
2tier,16,78,32,0.005399999999999995
3tier_nb,64,78,2,0.007549999999999982
3tier_nb,64,78,4,0.005399999999999995
3tier_nb,64,78,8,0.005399999999999995
3tier_nb,64,78,16,0.005399999999999995
3tier_nb,64,78,32,0.005399999999999995
3tier_os2,64,78,2,0.010749999999999963
3tier_os2,64,78,4,0.005899999999999992
3tier_os2,64,78,8,0.005399999999999995
3tier_os2,64,78,16,0.005399999999999995
3tier_os2,64,78,32,0.005399999999999995
3tier_os4,64,78,2,0.021500000000000102
3tier_os4,64,78,4,0.009699999999999969
3tier_os4,64,78,8,0.006699999999999987
3tier_os4,64,78,16,0.005749999999999993
3tier_os4,64,78,32,0.0054999999999999945
2tier,64,78,2,0.013449999999999946
2tier,64,78,4,0.007549999999999982
2tier,64,78,8,0.007399999999999983
2tier,64,78,16,0.00624999999999999
2tier,64,78,32,0.0054999999999999945
3tier_nb,16,79,2,0.005399999999999995
3tier_nb,16,79,4,0.005399999999999995
3tier_nb,16,79,8,0.005399999999999995
3tier_nb,16,79,16,0.005399999999999995
3tier_nb,16,79,32,0.005399999999999995
3tier_os2,16,79,2,0.005399999999999995
3tier_os2,16,79,4,0.005399999999999995
3tier_os2,16,79,8,0.005399999999999995
3tier_os2,16,79,16,0.005399999999999995
3tier_os2,16,79,32,0.005399999999999995
3tier_os4,16,79,2,0.010749999999999963
3tier_os4,16,79,4,0.007199999999999984
3tier_os4,16,79,8,0.005399999999999995
3tier_os4,16,79,16,0.005399999999999995
3tier_os4,16,79,32,0.005399999999999995
2tier,16,79,2,0.005399999999999995
2tier,16,79,4,0.005399999999999995
2tier,16,79,8,0.005399999999999995
2tier,16,79,16,0.005399999999999995
2tier,16,79,32,0.005399999999999995
3tier_nb,64,79,2,0.007549999999999982
3tier_nb,64,79,4,0.005399999999999995
3tier_nb,64,79,8,0.005399999999999995
3tier_nb,64,79,16,0.005399999999999995
3tier_nb,64,79,32,0.005399999999999995
3tier_os2,64,79,2,0.008649999999999975
3tier_os2,64,79,4,0.006399999999999989
3tier_os2,64,79,8,0.005399999999999995
3tier_os2,64,79,16,0.005399999999999995
3tier_os2,64,79,32,0.005399999999999995
3tier_os4,64,79,2,0.014349999999999941
3tier_os4,64,79,4,0.009299999999999971
3tier_os4,64,79,8,0.007099999999999985
3tier_os4,64,79,16,0.005899999999999992
3tier_os4,64,79,32,0.005449999999999995
2tier,64,79,2,0.010749999999999963
2tier,64,79,4,0.006849999999999986
2tier,64,79,8,0.006499999999999988
2tier,64,79,16,0.005549999999999994
2tier,64,79,32,0.005399999999999995
3tier_nb,16,75,2,0.005399999999999995
3tier_nb,16,75,4,0.005399999999999995
3tier_nb,16,75,8,0.005399999999999995
3tier_nb,16,75,16,0.005399999999999995
3tier_nb,16,75,32,0.005399999999999995
3tier_os2,16,75,2,0.007199999999999984
3tier_os2,16,75,4,0.005399999999999995
3tier_os2,16,75,8,0.005399999999999995
3tier_os2,16,75,16,0.005399999999999995
3tier_os2,16,75,32,0.005399999999999995
3tier_os4,16,75,2,0.014349999999999941
3tier_os4,16,75,4,0.007099999999999985
3tier_os4,16,75,8,0.005399999999999995
3tier_os4,16,75,16,0.005399999999999995
3tier_os4,16,75,32,0.005399999999999995
2tier,16,75,2,0.005399999999999995
2tier,16,75,4,0.005399999999999995
2tier,16,75,8,0.005399999999999995
2tier,16,75,16,0.005399999999999995
2tier,16,75,32,0.005399999999999995
3tier_nb,64,75,2,0.006449999999999989
3tier_nb,64,75,4,0.005399999999999995
3tier_nb,64,75,8,0.005399999999999995
3tier_nb,64,75,16,0.005399999999999995
3tier_nb,64,75,32,0.005399999999999995
3tier_os2,64,75,2,0.008099999999999979
3tier_os2,64,75,4,0.006399999999999989
3tier_os2,64,75,8,0.005399999999999995
3tier_os2,64,75,16,0.005399999999999995
3tier_os2,64,75,32,0.005399999999999995
3tier_os4,64,75,2,0.01614999999999995
3tier_os4,64,75,4,0.009249999999999972
3tier_os4,64,75,8,0.006599999999999988
3tier_os4,64,75,16,0.005749999999999993
3tier_os4,64,75,32,0.005549999999999994
2tier,64,75,2,0.00799999999999998
2tier,64,75,4,0.007199999999999984
2tier,64,75,8,0.005699999999999993
2tier,64,75,16,0.005399999999999995
2tier,64,75,32,0.005399999999999995
3tier_nb,16,70,2,0.005399999999999995
3tier_nb,16,70,4,0.005399999999999995
3tier_nb,16,70,8,0.005399999999999995
3tier_nb,16,70,16,0.005399999999999995
3tier_nb,16,70,32,0.005399999999999995
3tier_os2,16,70,2,0.005399999999999995
3tier_os2,16,70,4,0.005399999999999995
3tier_os2,16,70,8,0.005399999999999995
3tier_os2,16,70,16,0.005399999999999995
3tier_os2,16,70,32,0.005399999999999995
3tier_os4,16,70,2,0.010749999999999963
3tier_os4,16,70,4,0.0061499999999999905
3tier_os4,16,70,8,0.005399999999999995
3tier_os4,16,70,16,0.005399999999999995
3tier_os4,16,70,32,0.005399999999999995
2tier,16,70,2,0.005399999999999995
2tier,16,70,4,0.005399999999999995
2tier,16,70,8,0.005399999999999995
2tier,16,70,16,0.005399999999999995
2tier,16,70,32,0.005399999999999995
3tier_nb,64,70,2,0.007549999999999982
3tier_nb,64,70,4,0.006349999999999989
3tier_nb,64,70,8,0.005399999999999995
3tier_nb,64,70,16,0.005399999999999995
3tier_nb,64,70,32,0.005399999999999995
3tier_os2,64,70,2,0.008999999999999973
3tier_os2,64,70,4,0.006849999999999986
3tier_os2,64,70,8,0.005399999999999995
3tier_os2,64,70,16,0.005399999999999995
3tier_os2,64,70,32,0.005399999999999995
3tier_os4,64,70,2,0.01795
3tier_os4,64,70,4,0.010749999999999963
3tier_os4,64,70,8,0.0076499999999999815
3tier_os4,64,70,16,0.005949999999999992
3tier_os4,64,70,32,0.0054999999999999945
2tier,64,70,2,0.008999999999999973
2tier,64,70,4,0.006399999999999989
2tier,64,70,8,0.006049999999999991
2tier,64,70,16,0.005599999999999994
2tier,64,70,32,0.005449999999999995
3tier_nb,16,71,2,0.005399999999999995
3tier_nb,16,71,4,0.005399999999999995
3tier_nb,16,71,8,0.005399999999999995
3tier_nb,16,71,16,0.005399999999999995
3tier_nb,16,71,32,0.005399999999999995
3tier_os2,16,71,2,0.005399999999999995
3tier_os2,16,71,4,0.005399999999999995
3tier_os2,16,71,8,0.005399999999999995
3tier_os2,16,71,16,0.005399999999999995
3tier_os2,16,71,32,0.005399999999999995
3tier_os4,16,71,2,0.010749999999999963
3tier_os4,16,71,4,0.007099999999999985
3tier_os4,16,71,8,0.005649999999999994
3tier_os4,16,71,16,0.005399999999999995
3tier_os4,16,71,32,0.005399999999999995
2tier,16,71,2,0.007549999999999982
2tier,16,71,4,0.005399999999999995
2tier,16,71,8,0.005399999999999995
2tier,16,71,16,0.005399999999999995
2tier,16,71,32,0.005399999999999995
3tier_nb,64,71,2,0.007549999999999982
3tier_nb,64,71,4,0.006949999999999986
3tier_nb,64,71,8,0.005399999999999995
3tier_nb,64,71,16,0.005399999999999995
3tier_nb,64,71,32,0.005399999999999995
3tier_os2,64,71,2,0.010749999999999963
3tier_os2,64,71,4,0.006999999999999985
3tier_os2,64,71,8,0.005399999999999995
3tier_os2,64,71,16,0.005399999999999995
3tier_os2,64,71,32,0.005399999999999995
3tier_os4,64,71,2,0.021500000000000102
3tier_os4,64,71,4,0.009199999999999972
3tier_os4,64,71,8,0.006899999999999986
3tier_os4,64,71,16,0.005849999999999992
3tier_os4,64,71,32,0.005449999999999995
2tier,64,71,2,0.009199999999999972
2tier,64,71,4,0.006849999999999986
2tier,64,71,8,0.005699999999999993
2tier,64,71,16,0.005749999999999993
2tier,64,71,32,0.005449999999999995
3tier_nb,16,73,2,0.005399999999999995
3tier_nb,16,73,4,0.005399999999999995
3tier_nb,16,73,8,0.005399999999999995
3tier_nb,16,73,16,0.005399999999999995
3tier_nb,16,73,32,0.005399999999999995
3tier_os2,16,73,2,0.007199999999999984
3tier_os2,16,73,4,0.005399999999999995
3tier_os2,16,73,8,0.005399999999999995
3tier_os2,16,73,16,0.005399999999999995
3tier_os2,16,73,32,0.005399999999999995
3tier_os4,16,73,2,0.014349999999999941
3tier_os4,16,73,4,0.007199999999999984
3tier_os4,16,73,8,0.005849999999999992
3tier_os4,16,73,16,0.005399999999999995
3tier_os4,16,73,32,0.005399999999999995
2tier,16,73,2,0.006449999999999989
2tier,16,73,4,0.00624999999999999
2tier,16,73,8,0.005799999999999993
2tier,16,73,16,0.005399999999999995
2tier,16,73,32,0.005399999999999995
3tier_nb,64,73,2,0.00799999999999998
3tier_nb,64,73,4,0.005399999999999995
3tier_nb,64,73,8,0.005399999999999995
3tier_nb,64,73,16,0.005399999999999995
3tier_nb,64,73,32,0.005399999999999995
3tier_os2,64,73,2,0.014049999999999943
3tier_os2,64,73,4,0.006399999999999989
3tier_os2,64,73,8,0.005699999999999993
3tier_os2,64,73,16,0.005399999999999995
3tier_os2,64,73,32,0.005399999999999995
3tier_os4,64,73,2,0.026900000000000257
3tier_os4,64,73,4,0.00944999999999997
3tier_os4,64,73,8,0.007199999999999984
3tier_os4,64,73,16,0.00619999999999999
3tier_os4,64,73,32,0.005649999999999994
2tier,64,73,2,0.00944999999999997
2tier,64,73,4,0.007549999999999982
2tier,64,73,8,0.006549999999999988
2tier,64,73,16,0.005699999999999993
2tier,64,73,32,0.0054999999999999945
3tier_nb,16,77,2,0.005399999999999995
3tier_nb,16,77,4,0.005399999999999995
3tier_nb,16,77,8,0.005399999999999995
3tier_nb,16,77,16,0.005399999999999995
3tier_nb,16,77,32,0.005399999999999995
3tier_os2,16,77,2,0.010749999999999963
3tier_os2,16,77,4,0.005399999999999995
3tier_os2,16,77,8,0.005399999999999995
3tier_os2,16,77,16,0.005399999999999995
3tier_os2,16,77,32,0.005399999999999995
3tier_os4,16,77,2,0.021500000000000102
3tier_os4,16,77,4,0.007199999999999984
3tier_os4,16,77,8,0.005899999999999992
3tier_os4,16,77,16,0.005399999999999995
3tier_os4,16,77,32,0.005399999999999995
2tier,16,77,2,0.007549999999999982
2tier,16,77,4,0.005399999999999995
2tier,16,77,8,0.005399999999999995
2tier,16,77,16,0.005399999999999995
2tier,16,77,32,0.005399999999999995
3tier_nb,64,77,2,0.007549999999999982
3tier_nb,64,77,4,0.005399999999999995
3tier_nb,64,77,8,0.005399999999999995
3tier_nb,64,77,16,0.005399999999999995
3tier_nb,64,77,32,0.005399999999999995
3tier_os2,64,77,2,0.010749999999999963
3tier_os2,64,77,4,0.006399999999999989
3tier_os2,64,77,8,0.005399999999999995
3tier_os2,64,77,16,0.005399999999999995
3tier_os2,64,77,32,0.005399999999999995
3tier_os4,64,77,2,0.021500000000000102
3tier_os4,64,77,4,0.009349999999999971
3tier_os4,64,77,8,0.006849999999999986
3tier_os4,64,77,16,0.005899999999999992
3tier_os4,64,77,32,0.005549999999999994
2tier,64,77,2,0.009899999999999968
2tier,64,77,4,0.006999999999999985
2tier,64,77,8,0.00619999999999999
2tier,64,77,16,0.005899999999999992
2tier,64,77,32,0.005649999999999994
3tier_nb,16,72,2,0.005399999999999995
3tier_nb,16,72,4,0.005399999999999995
3tier_nb,16,72,8,0.005399999999999995
3tier_nb,16,72,16,0.005399999999999995
3tier_nb,16,72,32,0.005399999999999995
3tier_os2,16,72,2,0.005399999999999995
3tier_os2,16,72,4,0.005399999999999995
3tier_os2,16,72,8,0.005399999999999995
3tier_os2,16,72,16,0.005399999999999995
3tier_os2,16,72,32,0.005399999999999995
3tier_os4,16,72,2,0.010749999999999963
3tier_os4,16,72,4,0.007199999999999984
3tier_os4,16,72,8,0.005899999999999992
3tier_os4,16,72,16,0.005399999999999995
3tier_os4,16,72,32,0.005399999999999995
2tier,16,72,2,0.005399999999999995
2tier,16,72,4,0.005399999999999995
2tier,16,72,8,0.005399999999999995
2tier,16,72,16,0.005399999999999995
2tier,16,72,32,0.005399999999999995
3tier_nb,64,72,2,0.007549999999999982
3tier_nb,64,72,4,0.006349999999999989
3tier_nb,64,72,8,0.005399999999999995
3tier_nb,64,72,16,0.005399999999999995
3tier_nb,64,72,32,0.005399999999999995
3tier_os2,64,72,2,0.014349999999999941
3tier_os2,64,72,4,0.006449999999999989
3tier_os2,64,72,8,0.005399999999999995
3tier_os2,64,72,16,0.005399999999999995
3tier_os2,64,72,32,0.005399999999999995
3tier_os4,64,72,2,0.028650000000000307
3tier_os4,64,72,4,0.00954999999999997
3tier_os4,64,72,8,0.007249999999999984
3tier_os4,64,72,16,0.005949999999999992
3tier_os4,64,72,32,0.005449999999999995
2tier,64,72,2,0.00959999999999997
2tier,64,72,4,0.007499999999999982
2tier,64,72,8,0.005949999999999992
2tier,64,72,16,0.005649999999999994
2tier,64,72,32,0.005449999999999995
3tier_nb,16,76,2,0.005399999999999995
3tier_nb,16,76,4,0.005399999999999995
3tier_nb,16,76,8,0.005399999999999995
3tier_nb,16,76,16,0.005399999999999995
3tier_nb,16,76,32,0.005399999999999995
3tier_os2,16,76,2,0.007199999999999984
3tier_os2,16,76,4,0.006399999999999989
3tier_os2,16,76,8,0.005399999999999995
3tier_os2,16,76,16,0.005399999999999995
3tier_os2,16,76,32,0.005399999999999995
3tier_os4,16,76,2,0.014349999999999941
3tier_os4,16,76,4,0.009349999999999971
3tier_os4,16,76,8,0.005849999999999992
3tier_os4,16,76,16,0.005399999999999995
3tier_os4,16,76,32,0.005399999999999995
2tier,16,76,2,0.005399999999999995
2tier,16,76,4,0.005399999999999995
2tier,16,76,8,0.005399999999999995
2tier,16,76,16,0.005399999999999995
2tier,16,76,32,0.005399999999999995
3tier_nb,64,76,2,0.007549999999999982
3tier_nb,64,76,4,0.005399999999999995
3tier_nb,64,76,8,0.005399999999999995
3tier_nb,64,76,16,0.005399999999999995
3tier_nb,64,76,32,0.005399999999999995
3tier_os2,64,76,2,0.009199999999999972
3tier_os2,64,76,4,0.006399999999999989
3tier_os2,64,76,8,0.005399999999999995
3tier_os2,64,76,16,0.005399999999999995
3tier_os2,64,76,32,0.005399999999999995
3tier_os4,64,76,2,0.01795
3tier_os4,64,76,4,0.010199999999999966
3tier_os4,64,76,8,0.007449999999999983
3tier_os4,64,76,16,0.005749999999999993
3tier_os4,64,76,32,0.005399999999999995
2tier,64,76,2,0.010449999999999965
2tier,64,76,4,0.008499999999999976
2tier,64,76,8,0.007299999999999984
2tier,64,76,16,0.00619999999999999
2tier,64,76,32,0.005649999999999994
3tier_nb,16,81,2,0.005399999999999995
3tier_nb,16,81,4,0.005399999999999995
3tier_nb,16,81,8,0.005399999999999995
3tier_nb,16,81,16,0.005399999999999995
3tier_nb,16,81,32,0.005399999999999995
3tier_os2,16,81,2,0.007199999999999984
3tier_os2,16,81,4,0.005399999999999995
3tier_os2,16,81,8,0.005399999999999995
3tier_os2,16,81,16,0.005399999999999995
3tier_os2,16,81,32,0.005399999999999995
3tier_os4,16,81,2,0.014349999999999941
3tier_os4,16,81,4,0.008199999999999978
3tier_os4,16,81,8,0.005399999999999995
3tier_os4,16,81,16,0.005399999999999995
3tier_os4,16,81,32,0.005399999999999995
2tier,16,81,2,0.007549999999999982
2tier,16,81,4,0.005399999999999995
2tier,16,81,8,0.005399999999999995
2tier,16,81,16,0.005399999999999995
2tier,16,81,32,0.005399999999999995
3tier_nb,64,81,2,0.010749999999999963
3tier_nb,64,81,4,0.0059999999999999915
3tier_nb,64,81,8,0.005399999999999995
3tier_nb,64,81,16,0.005399999999999995
3tier_nb,64,81,32,0.005399999999999995
3tier_os2,64,81,2,0.010749999999999963
3tier_os2,64,81,4,0.006449999999999989
3tier_os2,64,81,8,0.005699999999999993
3tier_os2,64,81,16,0.005399999999999995
3tier_os2,64,81,32,0.005399999999999995
3tier_os4,64,81,2,0.021500000000000102
3tier_os4,64,81,4,0.008799999999999975
3tier_os4,64,81,8,0.007349999999999983
3tier_os4,64,81,16,0.005949999999999992
3tier_os4,64,81,32,0.005599999999999994
2tier,64,81,2,0.008999999999999973
2tier,64,81,4,0.00624999999999999
2tier,64,81,8,0.0061499999999999905
2tier,64,81,16,0.005749999999999993
2tier,64,81,32,0.005399999999999995
3tier_nb,16,84,2,0.007549999999999982
3tier_nb,16,84,4,0.005399999999999995
3tier_nb,16,84,8,0.005399999999999995
3tier_nb,16,84,16,0.005399999999999995
3tier_nb,16,84,32,0.005399999999999995
3tier_os2,16,84,2,0.013449999999999946
3tier_os2,16,84,4,0.006399999999999989
3tier_os2,16,84,8,0.005399999999999995
3tier_os2,16,84,16,0.005399999999999995
3tier_os2,16,84,32,0.005399999999999995
3tier_os4,16,84,2,0.026900000000000257
3tier_os4,16,84,4,0.008199999999999978
3tier_os4,16,84,8,0.005899999999999992
3tier_os4,16,84,16,0.005399999999999995
3tier_os4,16,84,32,0.005399999999999995
2tier,16,84,2,0.005399999999999995
2tier,16,84,4,0.005399999999999995
2tier,16,84,8,0.005399999999999995
2tier,16,84,16,0.005399999999999995
2tier,16,84,32,0.005399999999999995
3tier_nb,64,84,2,0.007549999999999982
3tier_nb,64,84,4,0.005399999999999995
3tier_nb,64,84,8,0.005399999999999995
3tier_nb,64,84,16,0.005399999999999995
3tier_nb,64,84,32,0.005399999999999995
3tier_os2,64,84,2,0.013449999999999946
3tier_os2,64,84,4,0.006949999999999986
3tier_os2,64,84,8,0.005549999999999994
3tier_os2,64,84,16,0.005399999999999995
3tier_os2,64,84,32,0.005399999999999995
3tier_os4,64,84,2,0.026900000000000257
3tier_os4,64,84,4,0.009899999999999968
3tier_os4,64,84,8,0.006899999999999986
3tier_os4,64,84,16,0.006049999999999991
3tier_os4,64,84,32,0.0054999999999999945
2tier,64,84,2,0.012299999999999953
2tier,64,84,4,0.007599999999999982
2tier,64,84,8,0.006549999999999988
2tier,64,84,16,0.006399999999999989
2tier,64,84,32,0.005649999999999994
3tier_nb,16,80,2,0.005399999999999995
